288,109175,37552,"[38414, 97320, 71498, 93220, 22525, 14695, 55807, 64533, 81400, 25690, 98907, 94148, 23403, 29914, 109175, 34620, 60119, 52865, 29852, 100503]"
288,18775,52871,"[69565, 105196, 95777, 63592, 13091, 88986, 79189, 59615, 18775, 86038, 57109, 16983, 45652, 57952, 79393, 16510, 31841, 55889, 61133, 89811]"
288,10656,46019,"[18762, 3718, 20776, 8337, 99254, 78095, 9887, 61784, 96072, 10656, 18418, 67444, 62811, 55462, 91442, 85425, 14889, 27472, 102753, 26757]"
288,79699,74096,"[66385, 78563, 68802, 93514, 87708, 28182, 64760, 79699, 74667, 3671, 67327, 52696, 98210, 67080, 33151, 89709, 108816, 40775, 88477, 24321]"
288,32503,15056,"[74684, 13620, 14586, 104340, 7073, 48875, 47826, 100755, 9989, 91801, 38086, 27833, 94357, 32503, 106996, 14883, 58106, 33588, 57853, 1241]"
288,54387,31592,"[9743, 63632, 104783, 103195, 70424, 81925, 45497, 5808, 99320, 48055, 22763, 28202, 13630, 7460, 23668, 83873, 23217, 54387, 47554, 109198]"
288,7192,12271,"[102968, 68058, 65596, 76547, 61830, 86505, 7192, 71186, 56138, 11445, 93256, 20747, 58872, 100894, 18324, 89729, 23707, 57116, 65463, 69556]"
288,105212,30034,"[66440, 69740, 60710, 30820, 46068, 77562, 66242, 62449, 30193, 100995, 105212, 61116, 45171, 107838, 33173, 22882, 93495, 6918, 82262, 67370]"
288,29538,12697,"[67227, 70958, 78316, 90505, 63358, 64825, 37272, 37325, 72643, 86227, 63433, 63968, 83036, 493, 29538, 73760, 39840, 36479, 87845, 5415]"
288,16447,39180,"[16447, 63708, 20064, 15005, 80696, 86263, 19830, 99168, 53565, 36480, 4580, 89991, 64838, 58408, 69734, 101252, 29047, 72566, 10090, 28850]"
288,23212,11753,"[33116, 59135, 17696, 23212, 17773, 90187, 94386, 51460, 9093, 93311, 8534, 66555, 95890, 88402, 42491, 14325, 97805, 62719, 49874, 86472]"
288,60325,78835,"[9159, 60325, 3858, 50795, 9060, 58803, 95719, 107227, 54451, 1843, 63742, 10133, 67263, 11816, 35159, 31806, 20227, 56581, 97880, 7571]"
288,29538,94503,"[34487, 102107, 64463, 46854, 69014, 57260, 17884, 9480, 66145, 68603, 92209, 56154, 92752, 18053, 32492, 27645, 107760, 98103, 103052, 29538]"
447,6057,34992,"[33329, 60936, 74267, 70340, 74157, 36609, 19049, 34113, 12679, 6057, 71775, 83332, 12637, 46568, 50103, 11679, 15128, 93579, 91284, 19154]"
447,19822,36342,"[14575, 40095, 39685, 57314, 19822, 21424, 56246, 41007, 32335, 76542, 16580, 74935, 35899, 51786, 101516, 92198, 52244, 9006, 52675, 55875]"
447,95406,86289,"[72629, 50908, 105871, 32460, 59525, 81395, 36170, 94055, 64176, 13485, 52054, 43632, 17954, 79792, 95406, 68098, 90982, 18023, 55986, 70551]"
447,98424,89116,"[29487, 90510, 101450, 8257, 51163, 7933, 8616, 5287, 104726, 36969, 98424, 24048, 100572, 78308, 37377, 104867, 78327, 55933, 14806, 98414]"
447,95406,23472,"[6992, 66206, 54032, 38262, 1606, 103817, 42587, 93347, 50681, 58927, 34813, 72071, 54129, 16756, 30511, 95406, 2194, 7853, 97920, 48993]"
447,77573,39126,"[101159, 108137, 53949, 80423, 78412, 36082, 77573, 86765, 8439, 9208, 43007, 77611, 61738, 37481, 58294, 20676, 8944, 14242, 51672, 17764]"
447,16039,98695,"[100016, 88568, 98576, 72845, 63438, 54141, 37939, 61336, 6573, 31314, 16039, 46409, 21599, 65807, 24161, 8996, 80, 102262, 18278, 10031]"
447,96626,44954,"[80388, 77676, 15669, 11773, 96626, 25143, 33031, 28294, 12266, 562, 69981, 36999, 46495, 78023, 70190, 56141, 37126, 21839, 93583, 22929]"
447,71115,23780,"[91539, 67446, 71115, 54971, 59477, 101745, 44144, 58112, 91426, 87874, 83007, 22171, 103701, 100373, 56562, 24957, 52774, 58248, 14867, 34144]"
447,31777,22666,"[80586, 9160, 102493, 96044, 89361, 56981, 58262, 4108, 91653, 34661, 31777, 60537, 78493, 60522, 94425, 56402, 317, 12216, 80536, 91836]"
447,65835,28081,"[65548, 52641, 64755, 57755, 98001, 21858, 78124, 99404, 28018, 16335, 41745, 94757, 90747, 21665, 65835, 24686, 6145, 97864, 49116, 85059]"
447,106605,64095,"[97065, 95608, 78978, 10318, 75056, 106605, 49187, 55777, 107259, 73709, 52454, 22205, 54552, 88176, 23507, 37011, 41013, 84678, 38420, 20360]"
447,84199,36901,"[79504, 48327, 38726, 15084, 103256, 100598, 80498, 79855, 39283, 97816, 92271, 23285, 84199, 106701, 23471, 51779, 10646, 106239, 43661, 53509]"
447,21736,94501,"[17406, 21736, 30993, 103771, 33185, 29112, 7797, 76633, 25143, 47669, 100985, 73571, 31512, 107983, 53024, 28516, 76176, 59940, 82800, 22099]"
447,90745,69777,"[47300, 42707, 48988, 17230, 80609, 94367, 28042, 70308, 90745, 17521, 104417, 88844, 1190, 69661, 28011, 35454, 196, 93024, 93583, 54723]"
447,12884,97626,"[75355, 12884, 52014, 39857, 93291, 90843, 63741, 43006, 67772, 106308, 85728, 54374, 77566, 20867, 78730, 103811, 6109, 1603, 91848, 9186]"
447,83799,73074,"[15721, 69994, 59659, 79355, 33752, 38537, 65710, 89988, 31548, 76566, 62878, 52059, 56042, 60579, 98680, 13366, 94408, 83799, 96770, 14560]"
447,95406,65496,"[92144, 108820, 103505, 88791, 100396, 17947, 67211, 8717, 72545, 23298, 16754, 52291, 94068, 12163, 101713, 6503, 44940, 95291, 95406, 53040]"
447,95406,81654,"[66021, 108474, 31045, 84450, 14156, 7226, 30142, 32289, 8128, 5492, 10401, 64946, 25093, 62695, 72892, 88597, 17726, 82526, 81670, 95406]"
447,29294,3739,"[4845, 104889, 4289, 49527, 74293, 70758, 46120, 66625, 34488, 29294, 371, 66070, 17750, 92316, 50273, 32975, 103925, 25782, 12588, 84106]"
447,88143,33842,"[100624, 86021, 23327, 54193, 81448, 47401, 79146, 73797, 94344, 88143, 1347, 43431, 2675, 107884, 88561, 32006, 67527, 59825, 80140, 54637]"
447,84199,107120,"[71527, 7258, 98137, 92822, 63613, 102305, 35341, 18829, 26856, 54148, 18164, 42005, 84199, 103982, 1796, 53007, 8504, 50005, 64702, 74765]"
447,233,28198,"[63890, 92833, 46456, 101276, 9223, 91715, 4267, 53305, 43500, 3105, 51990, 34975, 233, 29928, 62375, 82151, 52558, 30020, 99269, 13589]"
447,29294,79749,"[84063, 87860, 2700, 65778, 75311, 55871, 88292, 26386, 57360, 77822, 102118, 97889, 8601, 77471, 60590, 29294, 11498, 80197, 61036, 9575]"
447,95406,59137,"[37921, 55947, 92064, 57639, 113, 89053, 101110, 34377, 8928, 99599, 44779, 96538, 33771, 54574, 17649, 75024, 46374, 40564, 23111, 86741]"
447,95406,4287,"[91173, 102493, 85460, 7532, 90520, 22838, 44510, 1547, 103299, 58955, 74577, 28861, 76509, 89804, 32607, 95406, 24500, 62547, 3614, 43347]"
447,95406,34814,"[49390, 73593, 80502, 75378, 9441, 54068, 77065, 45604, 44865, 50927, 50062, 76866, 37714, 65781, 24839, 14948, 53529, 17685, 90723, 95406]"
447,98424,23425,"[56375, 100534, 39127, 91252, 12967, 24592, 76181, 82344, 46755, 39969, 19364, 90604, 82846, 98424, 64314, 29687, 32919, 33125, 24753, 26640]"
352,107141,54728,"[64742, 51279, 17333, 79496, 9287, 55625, 97296, 56490, 57907, 107141, 68575, 82754, 26855, 46057, 39385, 79791, 98835, 80276, 64003, 84254]"
352,81387,69986,"[75182, 3298, 69024, 5931, 74426, 23573, 40839, 47854, 18994, 52790, 82120, 29645, 63583, 51102, 81387, 3171, 29976, 27280, 88459, 80701]"
352,103034,62461,"[78319, 45207, 71011, 26647, 56412, 101279, 58801, 43550, 106697, 41077, 67771, 53140, 91925, 93635, 10011, 1415, 103034, 2100, 14561, 50960]"
352,93800,93339,"[44470, 12442, 66665, 41392, 46030, 41973, 105301, 48244, 93800, 51861, 41929, 55110, 64031, 80050, 18289, 83425, 95396, 65025, 36509, 95691]"
352,11656,49305,"[31563, 11656, 82631, 79763, 26864, 11094, 2267, 57919, 89138, 47690, 13833, 11682, 27243, 88541, 36314, 57628, 8597, 68739, 64858, 12107]"
352,44365,98296,"[103281, 81173, 75947, 2789, 56741, 91606, 106128, 91005, 20132, 54008, 7163, 41664, 105640, 73244, 81807, 94914, 44365, 88354, 28124, 71597]"
352,105988,90054,"[101568, 10001, 69652, 98361, 37782, 32077, 105179, 97281, 31253, 105988, 61117, 107983, 100493, 87060, 13941, 36830, 56312, 90024, 3491, 96088]"
352,49318,24908,"[81749, 53128, 57372, 56304, 52676, 67771, 85908, 107143, 98329, 70124, 7829, 12029, 27259, 77544, 46808, 66230, 47559, 105569, 20346, 12369]"
352,70315,108849,"[10100, 38052, 58882, 13849, 52184, 89491, 70315, 64030, 80637, 50534, 67301, 42734, 105483, 60613, 85850, 63948, 43357, 108465, 47617, 1302]"
352,18280,76557,"[51406, 82628, 52580, 31352, 28766, 28598, 6867, 49189, 72313, 3191, 92961, 18352, 18280, 93181, 88177, 39203, 77250, 82185, 68526, 22161]"
352,67715,16809,"[97737, 21324, 74463, 60978, 49368, 61071, 35740, 25523, 62124, 31275, 74639, 23940, 17879, 69329, 42613, 24545, 21580, 8546, 60535, 39224]"
352,8575,34000,"[104735, 409, 94624, 46379, 17745, 26500, 65126, 66500, 36954, 21366, 11565, 99232, 108467, 16864, 62064, 44754, 16258, 8575, 13709, 9142]"
352,93447,22012,"[93447, 54877, 2998, 28190, 20536, 5003, 104300, 78883, 96993, 81264, 20076, 13700, 69863, 96068, 103838, 95616, 108102, 14402, 79559, 59537]"
352,5635,48100,"[75448, 65400, 33332, 42201, 37876, 81383, 20992, 47000, 90930, 93290, 63476, 85835, 39677, 24911, 6989, 78697, 5635, 90821, 50311, 24061]"
352,49318,74413,"[57542, 13632, 106113, 74886, 78466, 67266, 80598, 101710, 51819, 41776, 80642, 49070, 46814, 81580, 65848, 61165, 42535, 50472, 13770, 49318]"
352,71724,97216,"[90155, 64023, 18581, 84108, 140, 20090, 89965, 33234, 72024, 33936, 29672, 5938, 23828, 57518, 20780, 57805, 71724, 77222, 74138, 56879]"
352,13990,102034,"[84868, 37122, 84226, 29504, 13990, 35121, 46782, 67290, 641, 20531, 93671, 44514, 406, 69690, 20640, 96493, 100620, 19028, 22582, 40031]"
352,86241,2451,"[60523, 97879, 69392, 35614, 104900, 90510, 29381, 10631, 104077, 66313, 1813, 98923, 8059, 70324, 56863, 70620, 76433, 86241, 107570, 71744]"
352,67715,47266,"[26720, 43560, 19779, 54000, 22506, 94272, 45104, 567, 42116, 89922, 66580, 98762, 21660, 102672, 31975, 81930, 89446, 34693, 7628, 67715]"
352,13990,74709,"[71125, 105595, 28758, 72749, 13990, 91588, 83968, 60018, 83097, 21963, 41006, 104844, 35650, 801, 17048, 18599, 99454, 42822, 31620, 66152]"
352,86241,34000,"[85024, 48923, 97487, 4030, 55200, 108168, 37952, 106404, 23742, 31548, 56491, 16000, 44852, 30557, 43278, 93367, 109297, 86241, 38169, 64709]"
352,20490,65518,"[67951, 7865, 82255, 69117, 97365, 90685, 100876, 26287, 7302, 65033, 22249, 54596, 62753, 88177, 26657, 20490, 23666, 55909, 79965, 40837]"
352,86241,107525,"[35882, 14788, 64225, 3893, 9288, 100270, 27085, 61654, 63082, 357, 1999, 5452, 35539, 45002, 17042, 97940, 63447, 86241, 34575, 68157]"
352,65341,79250,"[36489, 8438, 101204, 57011, 86771, 13245, 54320, 3377, 2960, 27804, 30076, 90539, 77555, 56024, 54098, 105602, 79156, 35282, 65341, 107139]"
352,38336,79250,"[64285, 84905, 98010, 90684, 1959, 5233, 47098, 50254, 12898, 21579, 62281, 105446, 13636, 5755, 98299, 32702, 35214, 48857, 109335, 93450]"
352,49318,65518,"[31971, 95142, 65853, 34328, 7014, 61716, 105524, 55831, 48701, 14150, 92734, 16179, 58279, 96841, 42217, 57826, 80765, 91490, 83346, 49318]"
352,86241,79250,"[13973, 6245, 71831, 46414, 34108, 51641, 13990, 86839, 21129, 32899, 10916, 70677, 50027, 78846, 104466, 109112, 86241, 106835, 26411, 89127]"
352,103034,101437,"[70366, 66233, 93940, 1384, 62996, 71660, 3515, 55166, 103111, 90883, 74408, 24970, 32239, 61948, 21242, 33375, 41843, 7968, 107587, 103034]"
352,15744,69986,"[6245, 49897, 31278, 90319, 99509, 105562, 56525, 6361, 46558, 28154, 7709, 15744, 75010, 75396, 24884, 56281, 80330, 73344, 7925, 21701]"
208,87566,73840,"[22037, 8227, 87887, 50670, 81351, 68912, 5954, 84114, 74853, 87566, 23885, 78098, 103753, 4640, 5434, 46006, 8329, 72781, 95865, 76695]"
208,108930,108397,"[48887, 44472, 27999, 42753, 9381, 30972, 89420, 108930, 32877, 103403, 23146, 96671, 96526, 16067, 7610, 8753, 49118, 68348, 82392, 17198]"
208,38890,78981,"[5173, 885, 82208, 19880, 38890, 65524, 78555, 19527, 9122, 27944, 34918, 37205, 50437, 90876, 27502, 91420, 73755, 59059, 27857, 70645]"
208,30649,26970,"[46826, 46338, 5085, 30649, 50344, 100303, 53232, 49555, 21002, 58294, 73967, 98738, 25345, 17414, 55160, 60297, 53509, 99222, 46240, 99275]"
208,14925,58517,"[94681, 77647, 57236, 4854, 48479, 29022, 95270, 64524, 14438, 68813, 10964, 36517, 15618, 23885, 42724, 14925, 98965, 59291, 14391, 42325]"
208,38017,104769,"[77647, 55402, 77519, 101159, 106081, 58604, 49170, 38017, 84046, 6438, 49434, 62716, 97085, 49320, 20507, 48169, 47434, 107513, 17931, 4873]"
208,50272,94159,"[50272, 99225, 91958, 33693, 27646, 14405, 61716, 83547, 81821, 72100, 60681, 41524, 94847, 13744, 53733, 59471, 6926, 29754, 87981, 24270]"
208,64519,71252,"[64519, 7530, 62738, 12610, 17344, 28117, 21928, 22138, 35678, 14745, 21834, 91720, 58259, 25401, 100335, 10404, 105815, 5097, 23537, 5153]"
208,94486,16436,"[100057, 3773, 94486, 44450, 72120, 39500, 69833, 91212, 33748, 97081, 108229, 63166, 32077, 95458, 79205, 101099, 103283, 850, 53531, 55540]"
208,96639,55557,"[94224, 97505, 36671, 16438, 60320, 52526, 63184, 28145, 76834, 92753, 3320, 108410, 87501, 104620, 72515, 49351, 63289, 90240, 96639, 5747]"
208,25291,62668,"[28043, 57183, 22482, 25291, 11310, 85924, 74078, 26601, 34057, 99063, 35813, 74274, 37859, 64032, 91186, 108956, 4063, 4997, 86823, 22300]"
208,81175,72730,"[34316, 51087, 42581, 8075, 81175, 50238, 65795, 106126, 97111, 66560, 75315, 9933, 75103, 17337, 32103, 84039, 97110, 38210, 15659, 88298]"
208,43581,29676,"[50054, 94488, 769, 73065, 72307, 107831, 52683, 91566, 108987, 7825, 43581, 1165, 93124, 91625, 78493, 45598, 99301, 109112, 12526, 51667]"
208,54068,85282,"[22652, 1874, 20387, 26470, 86753, 11370, 18879, 98574, 54068, 3632, 15751, 92851, 10104, 11986, 926, 8146, 100305, 71467, 77190, 84749]"
208,15871,11855,"[23797, 60343, 8115, 67117, 27451, 15871, 43225, 101893, 40816, 32926, 105106, 68405, 40247, 87172, 45807, 20584, 5158, 29125, 21901, 31570]"
208,9079,64440,"[37869, 19939, 84857, 155, 40570, 87696, 10830, 470, 6867, 40255, 79791, 15207, 102835, 9079, 66944, 4288, 36641, 28718, 66937, 10851]"
208,21831,100722,"[65616, 19652, 78656, 67258, 107428, 35546, 75108, 44401, 73271, 21831, 107804, 52159, 67327, 35689, 79698, 41968, 2179, 101828, 30611, 92336]"
208,39645,6095,"[86863, 107520, 80917, 60398, 20871, 39645, 19921, 50055, 60566, 35316, 87755, 65098, 97261, 101424, 87828, 12794, 68850, 81407, 83879, 102568]"
208,17241,69411,"[43400, 49274, 56257, 49143, 94971, 15492, 18188, 52711, 106292, 80064, 17241, 6202, 22816, 30156, 82065, 42206, 28840, 30877, 63980, 39218]"
208,70455,90109,"[58261, 35947, 2613, 70455, 98088, 61895, 54251, 73384, 12152, 91632, 66822, 93346, 42186, 100269, 13292, 4048, 31585, 69968, 65328, 90143]"
208,10600,62910,"[40889, 76372, 31821, 26409, 70956, 109103, 17300, 53717, 74489, 10600, 1353, 100504, 43257, 12011, 24545, 53346, 72489, 89740, 33942, 104826]"
208,13010,101213,"[33490, 45617, 62002, 75140, 62805, 45094, 77783, 90503, 97938, 42399, 24552, 101911, 13010, 59318, 103802, 42669, 10385, 68347, 41031, 18502]"
208,2585,5246,"[24036, 49731, 56008, 29169, 24203, 87458, 61483, 11981, 106812, 65749, 25320, 2585, 24083, 95053, 80765, 36222, 12469, 10733, 1107, 4305]"
208,101347,98109,"[65647, 85556, 96859, 31807, 68968, 97777, 43918, 42408, 96244, 59696, 71754, 13763, 96520, 67814, 22622, 28840, 62843, 28026, 57594, 95381]"
208,87845,85195,"[67133, 92942, 54794, 49122, 72152, 35545, 8357, 35507, 76542, 17396, 107881, 23747, 56562, 94358, 33389, 66961, 87845, 34484, 79294, 63031]"
208,6624,66713,"[45550, 87784, 5755, 17682, 42434, 12872, 105405, 96384, 91439, 101314, 63718, 65928, 6624, 3819, 88339, 85171, 87273, 21322, 26749, 102411]"
208,75502,2994,"[27726, 75502, 52653, 65652, 48184, 69994, 17602, 16385, 101189, 107730, 9339, 71983, 76840, 86995, 46799, 3263, 106436, 54720, 101412, 82432]"
208,97633,73896,"[60702, 74895, 78466, 83191, 70104, 4862, 7619, 75551, 62696, 63953, 38114, 97633, 77024, 75123, 1621, 78809, 34313, 2168, 948, 92935]"
358,87436,88109,"[3433, 26536, 22216, 69911, 49160, 60673, 103171, 33966, 42782, 109258, 90388, 104861, 101714, 17513, 49491, 108210, 87622, 62837, 87436, 91848]"
358,60349,73590,"[46879, 54120, 87144, 60778, 65989, 23168, 31579, 86680, 60349, 9596, 76566, 93482, 97845, 63756, 17831, 50496, 50309, 50232, 90482, 42681]"
358,327,44250,"[24597, 99958, 7121, 45059, 24541, 32036, 59133, 106697, 5343, 76668, 327, 44438, 18414, 46311, 82426, 42431, 9806, 48546, 64038, 70005]"
358,37712,38964,"[56878, 87800, 399, 18655, 129, 52276, 78114, 78723, 95759, 3039, 37712, 83099, 6301, 3862, 83627, 2570, 37029, 55110, 2879, 80019]"
358,1140,4441,"[20764, 6014, 19997, 37794, 73957, 86724, 11758, 86212, 1482, 60484, 17785, 36212, 42674, 42383, 70312, 48893, 74177, 1140, 40315, 85426]"
358,84836,101111,"[105710, 75638, 18212, 27296, 68370, 46912, 84836, 68161, 89415, 58479, 6914, 67974, 48332, 29558, 64350, 108283, 90566, 101341, 48371, 20672]"
358,78426,27204,"[78426, 51611, 13122, 103256, 63464, 55246, 40358, 1663, 99005, 72029, 21662, 7402, 5523, 82760, 93832, 72078, 78602, 76346, 74964, 103301]"
358,39784,52280,"[15118, 40809, 137, 95538, 66740, 58961, 58501, 101217, 92612, 20980, 24378, 39784, 47380, 57775, 479, 103401, 83686, 13589, 65420, 85886]"
358,22028,107419,"[99805, 6090, 28666, 68438, 16913, 15963, 103372, 98508, 97793, 73322, 100535, 98968, 94040, 22028, 75137, 54670, 27280, 50393, 70022, 14017]"
358,28562,42210,"[57132, 30405, 9326, 1397, 28562, 10003, 86729, 47298, 84325, 7908, 28578, 72789, 56832, 55926, 63899, 38547, 65220, 8129, 82480, 38895]"
358,28801,46749,"[102030, 56702, 100965, 28801, 72139, 60870, 20552, 39645, 48734, 93264, 39293, 76956, 90239, 47179, 55840, 52875, 48523, 19568, 88712, 57887]"
358,97069,23221,"[20579, 49685, 79291, 42240, 32370, 17906, 77691, 65989, 17580, 108834, 85555, 60706, 53493, 91473, 60871, 57361, 97069, 6689, 107852, 88162]"
358,28831,105432,"[54765, 73275, 104889, 20655, 242, 59149, 392, 59380, 28831, 6334, 24639, 5995, 48671, 31188, 29261, 103154, 108938, 8566, 97, 40197]"
358,95687,1326,"[65983, 51019, 42584, 63838, 33233, 77444, 101896, 63908, 9906, 83711, 21114, 89101, 59168, 49330, 108487, 95687, 52791, 51075, 98249, 65570]"
358,85867,66496,"[49369, 82314, 104641, 41647, 27426, 23383, 64074, 41718, 62944, 85867, 88807, 54518, 49078, 99358, 105393, 64350, 18987, 101594, 79438, 31830]"
358,7384,102633,"[7384, 47401, 1397, 191, 3009, 32746, 8127, 39686, 52300, 7669, 74022, 72432, 86243, 85253, 31160, 103791, 47778, 91258, 75871, 48483]"
358,13218,14096,"[10896, 13298, 9609, 61837, 33472, 37658, 68048, 13218, 40540, 65208, 56940, 15771, 13891, 38547, 34793, 29475, 22691, 19932, 59251, 86063]"
358,108309,4122,"[92819, 22143, 36856, 107066, 60576, 76314, 26934, 8150, 104641, 45558, 63839, 18621, 75915, 82959, 108309, 10098, 35871, 44917, 3898, 15642]"
358,72470,88238,"[25021, 37781, 50908, 87478, 89096, 16518, 102344, 89821, 242, 84766, 71568, 93059, 5052, 98162, 72470, 107372, 100489, 78694, 82339, 37707]"
358,45807,99765,"[70366, 56297, 26976, 78945, 21329, 13133, 28581, 80470, 79456, 28192, 22171, 73925, 54988, 50231, 66923, 16522, 74236, 105031, 45807, 22701]"
358,45622,51367,"[31415, 24962, 55628, 1973, 55319, 46066, 66964, 46099, 103858, 23755, 77024, 45622, 80, 47356, 45778, 378, 97618, 63266, 59110, 36841]"
358,79413,55991,"[1957, 78687, 2224, 79413, 41137, 79472, 66736, 15261, 80679, 26428, 51329, 30940, 11705, 22359, 104005, 25540, 94775, 61766, 34287, 79301]"
358,22427,88026,"[11869, 26029, 41963, 98462, 54367, 7442, 12687, 79021, 2693, 14438, 92290, 22144, 86489, 53874, 22427, 71658, 56468, 74990, 9419, 11950]"
358,12434,86451,"[12434, 15118, 52930, 65779, 64869, 62126, 52541, 42923, 24476, 90746, 34691, 94653, 75116, 54981, 77652, 98547, 101585, 77447, 35123, 52059]"
358,93293,45742,"[81203, 3665, 62495, 18885, 92789, 87149, 102948, 69280, 87681, 23920, 46354, 90384, 11343, 93293, 37451, 99412, 50877, 106896, 104470, 7882]"
358,53117,98290,"[67037, 80251, 39982, 10779, 92210, 74106, 100634, 41946, 33287, 13947, 56331, 69780, 83914, 41471, 64827, 52575, 68040, 73495, 53117, 104677]"
358,27405,55991,"[22164, 71289, 103692, 45777, 107349, 82149, 64215, 66155, 40136, 12867, 83222, 12899, 74105, 74071, 27405, 39019, 2367, 83928, 16359, 105302]"
358,54981,44326,"[94232, 9061, 77950, 39469, 47852, 7611, 97901, 21454, 70186, 28937, 54981, 10805, 70649, 13998, 12387, 74938, 12924, 54780, 60676, 22906]"
419,58335,208,"[99475, 57151, 16818, 78687, 89214, 78922, 73215, 44107, 87640, 18969, 12416, 6709, 3670, 58335, 81591, 90298, 62658, 22446, 51521, 13788]"
419,83944,33121,"[95553, 44288, 103937, 76530, 18563, 108792, 74212, 102369, 43628, 35466, 35812, 102045, 42109, 17316, 60509, 70896, 83944, 15698, 29941, 65896]"
419,51724,101631,"[49597, 97168, 16505, 91689, 82365, 47442, 26583, 77963, 100019, 95095, 106856, 57671, 35016, 76012, 66759, 62787, 102421, 49884, 28871, 92627]"
419,93416,104978,"[65297, 73408, 96314, 42566, 43859, 6330, 93416, 5861, 14443, 56708, 60163, 43355, 104447, 26153, 48698, 84733, 35187, 71782, 107210, 58520]"
419,51724,43445,"[36805, 33839, 67298, 36270, 64317, 46827, 25083, 53537, 13578, 3938, 23162, 68114, 108948, 57491, 57035, 78533, 103152, 73944, 96194, 52365]"
419,100479,39026,"[71231, 77296, 84935, 6149, 82982, 100479, 24938, 26510, 23639, 8343, 37625, 20644, 2580, 1823, 69142, 108579, 27035, 62812, 44426, 6932]"
419,62055,40814,"[21316, 90761, 49866, 3092, 62055, 59665, 95679, 76153, 9596, 48641, 6439, 60666, 6647, 72338, 59127, 84821, 66061, 93383, 54385, 42026]"
419,31106,26172,"[16172, 86438, 68762, 69896, 3117, 62748, 3555, 95874, 106705, 44602, 98824, 21230, 75120, 104960, 31106, 92568, 39355, 70847, 72114, 25248]"
419,58208,43997,"[57240, 66616, 73373, 48199, 30880, 15950, 58208, 89653, 23448, 32299, 103585, 11009, 100923, 7106, 36114, 12671, 55187, 44000, 56802, 68033]"
419,52330,66151,"[63164, 41559, 60286, 51493, 32731, 94367, 35897, 47482, 67718, 63105, 74825, 4486, 52330, 68262, 67672, 4747, 32549, 8908, 5536, 100133]"
419,10680,73721,"[60342, 87103, 22488, 80007, 155, 70976, 34316, 42558, 98865, 75633, 92475, 81318, 10680, 63653, 70568, 42685, 37877, 102211, 21046, 3368]"
419,94332,11839,"[43063, 21520, 8414, 44818, 2613, 102029, 34849, 56001, 101012, 33978, 57842, 61666, 44636, 79980, 19043, 59391, 104079, 34041, 94332, 232]"
419,82470,108613,"[82470, 100684, 5761, 84338, 31330, 43992, 101441, 75194, 39121, 71279, 28772, 51241, 25781, 108655, 13226, 11540, 40124, 33330, 58918, 12764]"
