13805,102396,29721,17646,116808,38854,95531,39557,4128,119391,39793,136956,52516,21245,21598,102332,91757,70369,70622,15593
73437,8861,104834,8769,62570,32093,122190,44447,19041,49110,104107,32684,75210,101421,99528,27428,10002,8479,49491,116687
99034,35069,87392,121437,20119,40365,38377,69114,99056,31444,30200,101710,20288,79748,26122,88134,13861,128888,1290,29324
47017,127748,11865,28010,96843,50668,80029,30641,54842,92343,68578,1646,69152,91450,111948,101603,87645,128553,52187,82322
123777,53349,64698,15242,56235,72637,129458,120033,29793,10913,53635,115412,49546,114860,98172,105156,11707,110601,32419,140305
61130,139478,132256,131575,39649,57590,1081,92257,84303,55901,69130,63816,58319,84548,39953,122701,53697,111751,30446,49733
109012,120525,28434,41201,136554,16288,84859,35545,127016,103254,1437,99205,141472,39233,23334,120464,115092,30756,81466,72379
44556,117228,54140,70345,88900,94860,128282,112214,52117,22254,57885,45553,41566,120624,109782,72692,141019,1784,88719,95713
139066,22292,23652,98008,41130,120064,96349,28785,115123,73240,88450,67142,49775,63263,136659,138618,64874,70230,70697,19688
137143,77874,79306,75280,139503,6093,22442,128484,12110,9750,92108,37017,24194,73733,24626,78467,91313,110671,81762,35898
79238,16521,130004,74919,20363,3436,61453,116504,12794,105221,51839,20233,12741,98513,41890,39044,82198,100119,9042,9208
134569,136450,50282,85570,124566,26160,71334,38750,50387,108088,26557,5116,126918,58735,43478,27248,26772,46474,77445,89760
69931,124852,43672,9793,3202,8015,88052,15453,4083,90483,39038,12426,127790,75177,49775,27469,115867,21281,15573,137080
85014,42250,61531,37388,136422,73020,29623,91918,91272,76423,94466,103096,64858,49314,85238,73664,52684,113702,48606,101475
73109,33521,119722,29623,72244,33413,68212,131968,82530,121973,30106,123228,69403,75897,138094,14297,119577,116679,134936,44407
33481,89216,21005,68428,64961,18152,132342,128851,81174,135622,103591,63790,138946,60132,44482,102961,42213,28819,32967,53466
120032,140105,117500,65148,136594,21702,91223,118576,81071,100049,109874,86227,126689,98651,140514,29031,123762,33142,18853,28090
48243,104358,42681,99648,45824,80867,483,73577,24635,66584,134944,128700,61855,130083,17224,55995,72185,69650,142607,13939
80580,35113,9352,106507,65838,110647,32324,20553,82128,122379,11944,5893,84440,42907,48362,82719,6087,11601,100859,53664
12130,124026,52184,32005,13884,32713,64030,20295,48058,128808,62836,90362,19751,134112,128078,68977,51070,18337,43529,79327
38173,101398,606,139999,30503,20524,140919,81267,105491,20481,30749,120395,93357,119040,27066,111945,108190,121167,77215,20891
136583,56805,15611,115141,55475,73069,56696,26540,4586,4489,117695,25181,15876,85412,105401,105727,74359,37840,68030,112826
87099,34801,124692,104172,89736,135379,7812,46103,25775,8837,73578,76541,90421,69912,113748,75978,4249,33322,136045,41593
56778,86946,55157,71977,128142,93014,77028,64448,133611,42026,116625,106941,34686,107848,4930,133061,110066,97658,109352,96632
126862,73437,29727,20937,87105,122635,70912,4668,3048,69363,80824,9247,22377,135957,84433,30639,46821,124307,40690,35646
129046,75695,108761,20319,69223,112979,2275,133976,2017,31051,133298,131413,122284,129119,38271,132855,47916,108063,70668,21995
6133,70951,43158,77697,54092,69494,124778,90235,117204,50519,1238,52057,3397,9309,4812,99688,78588,15936,27332,133826
28226,4038,54190,113309,136987,65839,103047,1899,35139,136332,13664,126219,83554,106312,70282,38951,62728,58155,138628,39065
42598,45941,62079,97470,139746,128322,86122,101606,80162,84452,40950,3115,12449,132850,123410,106387,39584,28155,122743,30678
72306,101275,78358,126788,122377,88394,82808,107293,68486,53337,66916,126606,132155,82938,56664,96716,139301,28242,30998,31333
26250,139250,624,92121,131884,108985,15282,20415,125568,22161,58092,138398,14700,89231,33393,46627,129468,79677,77060,49991
12671,118807,23051,892,139269,140227,42775,49496,83274,111995,132543,77819,5823,25781,60444,97261,89779,48160,103467,70349
141712,10258,85890,80085,53268,131738,12368,84252,133859,117674,43095,19026,2752,8088,128056,46583,25713,18464,13783,59165
7975,12865,18701,110692,32661,106280,130062,72659,83296,29970,16838,11240,14707,26058,142435,136908,60521,137687,29677,94317
131767,15120,116512,70499,43864,113978,13778,123035,11951,141580,36948,93378,1209,81183,133246,49096,129695,131553,32404,75758
116954,107697,47721,27789,37381,55057,34169,57417,72770,47558,25963,109874,61800,28291,112202,40473,76319,96554,68236,142117
56807,89919,390,35074,1841,129584,8421,69004,35368,76025,37739,54990,58605,101494,137382,38381,119858,43765,99154,131969
75336,76246,111311,81838,6803,101783,66751,26240,51289,29819,40463,60558,106120,13512,46612,92478,14395,53697,72274,10406
5228,21702,133278,73000,24348,2186,72079,66686,97161,58395,42435,66280,106597,75221,11869,17422,126068,131795,137263,129181
109401,66887,100977,78949,90681,89513,75487,115175,122070,126048,98752,71502,7153,47172,100927,57732,115946,70578,49900,122902
83289,47366,98440,89693,65633,110588,125700,99451,77791,4856,46763,112431,12161,30400,138926,19892,76716,105428,28943,25685
29347,43833,134275,5150,29825,107497,13759,8414,31106,75371,121899,76272,7806,72385,123635,71671,17972,65329,26534,129853
67112,8725,81880,71748,39343,100663,72914,15682,41278,25320,74025,103189,8837,30544,24049,111742,2838,111531,21868,108728
118042,93942,78589,90401,2753,133242,21643,123412,42759,44896,55277,54075,15592,102877,126903,2875,67159,137231,91893,119616
58703,57026,55603,7560,113264,36732,83510,126519,125004,100100,72074,37860,124792,45062,8934,79515,130318,41364,81996,39400
35771,17063,139629,56726,111574,44386,131776,29722,50220,9035,111615,69888,55368,48308,140785,4127,59695,140,77034,51144
36683,70364,109280,10058,124417,90441,14934,72244,118593,28368,137856,75731,48200,91263,134189,2964,7457,61725,71210,109127
13064,98751,123395,29275,94744,7986,124000,121922,659,84052,32395,16741,10387,129253,87798,22012,51107,28063,80337,89862
47550,9043,130224,53749,110925,141036,125024,36041,134483,66187,43204,113321,138828,3959,104915,85588,88179,72648,8122,79356
141251,6647,20638,106476,137504,109766,35413,40565,78326,28234,26065,114942,95085,92993,13406,41984,8447,54894,906,115876
41341,124875,108539,21708,73293,36564,43131,134281,137007,112772,75196,60380,104603,139644,124605,64874,134082,138206,79160,48980
80580,25763,41287,139496,106751,117637,124789,20705,129948,70215,67561,84960,118142,57002,6230,101127,90131,18635,108077,56383
27877,112895,126221,124963,6644,33743,30630,43850,95500,113301,115714,69422,17981,78016,56549,52512,3549,112889,32091,164
28782,11309,134845,18028,70540,7359,138025,116808,88723,48983,125757,3329,26772,49056,106966,58873,78594,75855,74821,115811
118234,64355,36108,113932,14771,13937,56737,4185,92929,78020,35619,109178,38203,132004,25797,90761,7550,113151,111537,141624
133570,63979,54096,81919,105563,56995,64204,59011,28805,121455,103856,69487,139030,44592,59425,59413,74821,61388,118089,115959
40312,109683,119430,64626,79864,88633,72792,115299,135038,140388,106616,19572,23376,56652,102986,110253,62097,127273,85383,61300
54547,83329,19135,8066,58980,45406,10058,71944,101255,63712,25699,75371,25168,49045,140950,40036,76330,137438,83389,34633
22334,124143,13375,12038,44646,57137,43101,89615,67184,43536,98744,106206,76555,61476,22721,90616,9,88972,44848,41518
113511,120051,87481,28485,65820,94357,87029,18622,129188,28328,49199,139637,26669,108457,92069,109871,69162,35207,48714,88737
61249,26528,43911,76960,131376,56005,116397,7993,131703,69984,18560,132344,125206,55036,78369,121193,23437,112409,110428,49917
54206,60338,75405,72873,45267,68478,129929,10060,19349,35893,116810,114133,69302,140590,123713,3392,111988,75559,63645,41998
37647,102357,4965,7505,103918,104943,78051,35499,9210,93265,39151,126039,126108,34081,139306,49235,31755,120722,42840,38965
129012,43684,142621,133390,110445,69357,120781,103634,14868,92848,42252,62007,123414,128707,11521,90508,83559,33990,8747,90265
131433,114511,30940,5671,61190,111709,121285,71191,87566,24989,2781,75758,8542,51760,57223,18826,30353,33355,122712,11217
36291,79052,136969,83167,21089,22277,7519,32357,6359,52521,326,26834,103026,115695,72899,2288,65358,45847,30685,108961
65236,18111,6148,115617,29296,109263,35137,56989,132887,122049,33631,56208,89724,98192,82724,85469,126607,30665,77402,131760
3361,19206,4453,82745,41754,23240,38582,12718,121424,118660,98545,5415,140556,99910,34317,123798,140371,114174,18,122101
138049,47550,118182,33686,32066,3262,30095,65801,12160,78093,63621,53885,76630,75516,27498,91313,47906,97620,14279,71623
39731,11084,89170,51408,99568,81808,13265,44944,18888,30440,32505,84711,128768,50028,92817,64891,39766,129509,119582,18299
65747,135181,39336,60549,27645,117228,75099,1554,25452,1548,20637,73732,112950,30148,42736,104447,9884,39604,2373,118920
121595,33326,3924,118377,33159,53773,30510,52981,133043,40891,58154,105720,80472,20958,92037,120089,17614,59320,44930,89022
30449,104418,137429,65413,52968,132405,113396,64189,60401,84912,141603,118596,27958,115023,43863,21866,8304,121763,137960,12682
38776,139171,23611,129355,115147,26535,90196,134244,31023,1853,101068,16792,57708,15539,119302,5409,57948,118964,121988,84095
72453,36811,58052,133117,95590,88879,111782,111699,120656,138394,63156,77712,100740,134506,141169,45037,38439,24608,59081,123190
124097,13246,107865,34032,102533,117637,77529,67531,45895,90668,62451,135725,127804,49161,96882,34515,105903,15179,89564,139593
120715,6408,3198,11883,15301,65186,77683,59112,37415,110659,31462,3115,126007,31537,35207,23200,17735,27345,130431,16247
51170,17277,75949,6411,119234,37626,61572,58830,52381,100903,123875,15412,138333,81308,36136,137408,23751,60767,51053,21868
29730,78893,26121,47413,52394,88306,140932,43060,57032,42759,32177,5302,113192,66155,11914,61264,113680,89039,96324,116599
142169,117035,4204,60567,35718,3494,46485,11846,108652,94028,16401,141628,65321,119391,69844,69852,86104,54824,81895,130229
33208,18070,4118,38513,100300,41231,21838,69729,140610,47479,13723,129187,112973,53295,111236,16375,23032,111695,85585,61721
57026,110780,108265,52779,85249,44032,48299,43485,32419,20239,104793,87758,11095,13716,123228,89161,108061,115447,17488,113237
71303,99699,118069,93448,9454,32390,95387,87224,111740,7979,89793,36977,1992,9468,65947,36388,63266,55534,30275,126389
44310,112526,85199,66239,43818,41521,76332,10670,7227,30363,122585,44447,76026,6889,100463,81270,38593,115155,34181,116687
128997,106395,91899,31977,120469,23280,89711,114775,92035,104638,128092,64640,21346,137265,137435,97106,34348,125260,115188,101254
40775,75949,114971,53431,77575,59126,114197,129201,598,57093,142535,34677,104590,48779,57264,3028,73194,116656,58937,119427
38507,9050,64323,49559,131070,35804,57770,112771,128269,86072,105078,142562,12607,78652,90599,3495,87788,60877,93433,9370
46632,120032,42850,117764,55203,8372,36079,20468,3598,20706,36318,21886,49110,17565,72041,8269,87161,77584,110759,18747
41067,63753,119430,44317,92721,4725,6188,66384,116960,142482,127268,42133,135127,131193,61737,93378,139302,71829,62391,127154
68361,80049,128994,76960,4175,21372,30430,4582,3314,94284,115956,90321,79655,126097,85038,113676,127443,117383,116860,73767
75292,50516,127177,58860,80017,79440,52077,38938,121736,15490,137220,120783,34584,57975,70092,28041,49727,125956,98940,30413
20383,56087,103831,97680,130062,45777,67738,122292,3954,13044,80399,34674,129754,124422,60570,26560,140505,73487,74684,63790
24915,78362,5334,107158,37137,64917,77608,62029,30688,135694,98189,98791,22494,126866,39208,121104,32143,85893,47667,3882
79577,60797,3692,100776,12734,38911,51083,102045,50757,11415,119733,77593,30048,98258,47882,66765,58995,39765,1972,63919
124342,77310,60925,23368,12925,67763,80048,130457,5609,36509,105176,34381,60322,129916,73860,111715,122933,92945,84441,90718
87983,41693,7915,36949,39872,71584,124979,16300,74769,47460,71892,56500,44341,10984,40110,91824,71773,137925,33823,130174
104056,14542,49239,96781,38611,62957,51561,77964,19634,121086,91784,109963,11371,88017,40830,141616,41425,86616,595,90442
56862,36925,56823,78097,104522,36469,55224,6336,30764,18546,70925,98901,122048,32485,112506,31672,105122,136625,96632,106345
24238,10298,34998,81894,4908,70300,120200,25887,140627,34414,94021,128303,8540,104793,141970,121638,138946,111795,42903,75840
73293,33414,120166,59263,63849,3849,67294,117008,92300,53802,46482,140651,3146,105055,45027,90820,71053,106531,700,26597
115312,120474,68247,92297,130666,120125,25197,79815,103171,19951,67940,31369,124449,129390,34128,85480,105473,95137,48179,114664
12835,47962,13155,45154,13029,18249,34202,91102,129224,101841,94171,24049,92819,137139,134865,52888,122072,998,17849,134523
130801,103498,107697,70517,79594,131996,14201,95143,40777,52673,134064,44103,121159,82919,97323,100054,128604,57646,101807,21637
19138,133035,96331,9166,55599,141712,95108,120388,52539,77377,67594,14084,2960,32521,13477,15705,139909,32091,2026,30678
95708,98022,52055,9264,40833,111304,46877,86466,93368,132998,18287,119041,84105,88846,105046,10353,93701,99656,75248,26399
76588,77889,64210,22369,106085,104653,83878,141769,138167,4200,12439,17892,16136,52038,17144,41797,91385,43120,36333,102334
88499,107737,131867,142649,115953,103909,51289,41161,122362,122703,78454,24070,74102,117027,105398,87022,115096,22851,88409,115398
76614,69098,97233,78325,125355,45644,21180,106864,72490,123634,38589,37639,49115,1601,5291,121686,100503,30855,74517,58485
118453,26121,36365,3197,102582,69335,90235,107720,132804,23946,86561,71691,142239,126642,14978,113657,25652,82710,10623,79363
67739,117663,46877,139391,107142,56991,113403,41319,86652,116483,130937,71778,132959,101191,88896,39218,24960,120304,115484,56244
16598,2766,29921,48914,133831,57069,61124,123386,112675,99656,115652,88902,127836,61284,26265,100271,55399,63253,38496,2843
111842,141832,39002,70324,62045,79440,103214,141455,80280,17544,25238,1272,47062,121272,46882,19412,117027,134718,64111,27588
55652,134981,102218,20077,84573,10528,69029,119051,88712,29814,135416,142171,20380,64090,30001,43828,135931,107160,94766,82538
102345,97084,134800,140686,80151,96973,2379,83608,137687,83801,30661,49552,137308,18904,41057,69840,55691,6922,13625,130167
47427,91655,79977,16426,107697,134463,21536,78572,135727,80839,117650,84391,116549,48006,106712,6320,117866,29451,40392,104972
22292,73690,44155,23329,99381,11544,19113,138449,65077,44879,58280,19839,39084,22008,17049,87144,42410,43770,86695,57732
24554,35018,51205,111164,21364,92499,9544,122434,58757,135694,35842,21076,132675,132804,24069,93094,71473,104423,82719,31924
13151,14987,5227,123455,75157,141387,17365,136450,60217,22091,45026,113953,142468,110093,79661,97556,133559,128561,5047,106503
91469,23128,97388,92429,17308,137177,73301,120244,79595,116395,125334,44341,19815,26718,77207,71793,79304,68441,64292,2759
54462,98052,65202,124896,96453,98124,76570,136226,102891,49989,94631,4128,102028,74645,2878,94807,60397,46723,103500,73791
118395,36527,27797,122182,93518,25734,89014,118462,74854,111425,137858,72009,137500,90875,75673,111587,115188,8964,61546,49362
70670,102467,136903,93663,4840,31408,42236,24724,53635,58657,109381,79807,127725,101176,140919,71524,142508,121656,118291,874
4237,19720,26838,105107,90370,36625,20449,106864,91650,26586,30393,20417,17227,1340,67872,101102,134103,16121,112446,87738
46064,33818,79307,92429,134274,79411,119294,6255,20239,92986,67200,52839,60485,54007,87734,30057,123092,33526,96206,25885
61088,79250,39349,63247,7840,13410,38098,60781,21157,10504,44347,69488,27391,20352,38658,22147,8201,47511,93584,89395
53150,88228,47886,51050,81862,25424,101021,95229,115153,15490,99919,137101,8479,17786,69147,108009,116393,110124,21598,54615
58368,134469,44155,116959,86816,47039,126804,11598,47858,117270,44867,113936,29203,35146,7228,71929,52674,109825,71473,35364
106355,15242,50603,85005,131184,113111,59046,29403,41660,111809,118003,2582,134671,116537,134439,100087,11840,129465,13731,17306
138320,96617,957,57989,13579,92266,113625,16867,42809,20284,68307,24629,103057,7843,31527,122191,91163,83389,84961,132238
87283,134963,50787,80073,139503,69273,67501,60762,128990,123586,3728,67481,66551,105974,2964,80906,5082,1778,72164,18886
69931,5555,105377,34876,51266,23952,7613,100938,3100,3701,32847,140006,138864,59340,49989,24050,67963,122591,56269,133061
77174,25107,126906,53268,92801,12400,1842,32426,52285,116501,10056,131300,60941,53244,2829,75653,73456,12026,115289,63033
100239,63247,118906,99158,6444,126751,70511,54755,121299,57087,44930,141442,40535,162,107167,34701,90205,2975,7222,66760
82605,83744,28183,8611,112498,54842,142375,133410,132533,68645,65888,50570,82875,44311,58262,48053,122478,142283,71013,98558
23564,73496,18580,19648,125997,59935,87722,38126,103208,124415,85395,27838,85888,53270,29415,55441,40655,46035,105989,50861
127389,43394,64355,121731,70942,8712,112750,81442,26407,28716,106475,82326,133818,20389,139054,80429,101876,26279,88717,51376
21982,9043,89092,35373,59631,92746,137562,38436,97771,63467,15874,31910,48975,107015,29814,59697,29878,106500,129449,47673
36531,122763,65850,60370,100769,118779,132114,110092,34846,12607,75822,129684,62365,42963,46146,67950,41020,61832,90117,77995
13127,135483,118742,39272,119376,16680,66887,53218,83199,138312,120602,89044,27110,102028,92129,2347,50339,87474,139023,87846
118182,73157,25763,13759,128113,42057,109198,127239,207,59249,63767,39020,38297,52047,15075,5558,16934,22397,69984,83635
54752,88994,89180,128915,78827,31408,63062,22184,80548,16300,20039,41316,96739,30018,57625,35115,142363,61578,82959,32864
121798,38790,97058,63460,80983,85590,75835,76652,120533,106712,116915,126486,67015,19125,106305,98006,76955,70042,142578,3790
38166,99589,80085,128661,111386,26770,21486,1947,1832,9305,121922,36091,79225,90841,107337,5955,91645,41668,116062,140775
116089,74356,19650,99197,60775,37736,116490,83047,32686,34198,14831,72078,90206,137374,58816,82966,8081,22978,8551,92007
120385,111298,49648,10563,57026,46532,122741,30127,133585,126924,91368,89747,139974,137260,126438,90195,5082,33960,85972,100779
123276,59568,124771,133287,42518,26897,15422,53423,79814,119057,136025,116363,26453,5608,134491,94750,70030,123752,12793,116132
56700,101942,80998,96290,30121,142222,119980,122181,71996,118574,88933,38381,43552,43294,24572,32731,100989,10109,93188,32091
48726,1838,110526,73133,83443,66804,126567,109960,110872,79535,141631,90876,59069,86838,81267,79800,99871,7900,79842,107503
24232,38166,91507,106394,75917,134370,37800,65791,119026,90430,112954,80464,97769,72709,46695,139814,105610,18084,29002,141797
54986,20480,99296,87937,78083,104681,91794,125751,122326,43943,76672,59943,60645,127930,10629,99626,57267,72158,52673,142364
126799,21545,121821,11410,90636,25620,95799,18815,53263,41550,116321,112897,55441,35585,26776,34835,79361,28081,116480,116710
133045,73525,29222,85931,13404,70499,102411,67501,68271,98389,84169,101216,90414,24572,117498,11602,64573,114411,70604,85102
64079,81894,100203,16084,96009,131655,127590,107975,123694,33097,97168,84584,42905,17559,34004,27873,141121,38382,51591,36026
86065,109603,44541,72509,73185,89168,49979,61252,125873,108895,31355,38792,116122,78491,22051,112877,134922,84554,125216,128056
140784,52646,140571,91725,131071,75115,15511,54391,100379,126067,76665,55280,78831,75495,19212,42996,73106,123534,93262,9541
99698,136963,100633,99357,96318,88039,93841,49659,77752,5711,74968,34031,89682,39848,41881,11666,82586,48120,136519,9583
69177,49324,50898,123276,125717,42702,123213,62672,79147,61796,137214,12925,29626,120488,100017,60397,103006,128938,129468,98238
112818,43302,51502,12249,79814,82791,61814,126950,62836,3383,131608,113158,71299,30602,129299,3966,125001,125988,122617,48122
120557,95762,60074,3092,138947,28869,110610,35098,104605,84670,138860,25590,62114,14526,73229,64124,7139,12386,36318,16207
114924,141430,72687,114162,129168,4025,64056,129950,131778,37017,13612,60558,33082,63935,101207,38559,140253,109088,8733,43611
104325,99102,28879,97257,36453,106795,64204,123397,5362,3496,57713,72242,92018,117770,95297,128203,97364,137507,95672,82319
3361,105107,119583,99916,60453,116159,10587,118577,32736,54391,19445,2764,74301,30576,92038,77638,50580,107864,70091,121424
123792,129244,81778,5615,16680,103862,14017,481,36974,56286,85783,35663,97001,124157,82372,81068,49138,68564,81952,97408
222,26254,142095,85701,130347,65132,14072,28228,41755,39180,69475,71936,140952,103638,78692,23456,26671,33078,118793,136849
131500,123678,141155,59476,6764,99047,117128,128848,19089,4852,25887,71277,29964,30517,135178,131040,29932,59524,92337,71360
40506,114754,31889,42739,49654,18749,49713,21040,121352,29285,91653,104267,116397,19791,93744,35356,88291,114790,21842,96202
137895,49659,47962,124778,103955,107104,119584,71054,19104,25949,65698,117629,117206,13682,21448,61965,14079,43329,137005,35950
79958,107705,107371,34901,140674,18038,138105,76435,94700,136908,141970,21602,119601,43981,75032,51518,82908,124278,19964,126438
138049,18471,47093,135138,109046,7870,100246,131758,4025,8904,84631,120830,39020,45037,100946,83717,62252,43004,17969,91753
97894,138893,63525,113555,38257,89269,51734,104567,79418,123588,76553,94050,56286,133245,67639,81417,57085,121720,57012,99115
70470,9081,20573,107770,53881,94338,100356,28689,57087,109747,117026,128976,121136,58354,68278,8745,41960,12524,40448,115187
109664,42802,109928,32310,4677,69568,103810,30389,26997,62246,121690,96028,29273,64684,61357,26606,96707,96032,90442,107503
91456,89066,30833,57746,44066,125148,115163,21144,35796,68582,4115,105502,28724,8701,114257,121512,27395,63796,108289,141048
118034,10022,137552,115594,4822,3776,14323,83202,137051,81887,111495,136369,79305,17194,119218,2006,80030,111994,10874,31430
14781,95568,61569,76266,72490,27678,14261,116306,29032,77518,78166,9817,45884,49662,44112,1071,132566,136860,107138,35691
60846,92729,116389,82439,109905,43131,32833,40913,52417,74374,21412,117304,5133,26054,20288,64874,108399,126731,25873,65893
129759,80987,120266,2917,109360,86721,100855,119624,46591,81389,60168,38406,19714,28164,44951,3174,7554,71691,123414,122418
126062,133839,20656,121336,89796,24876,46850,93410,109784,38792,56137,15464,7729,95597,134783,86706,124600,84661,87978,15175
30512,91621,39373,109922,55295,102900,103733,18117,73367,72901,113369,34158,43488,81468,80769,38178,826,135405,34013,73424
105157,104522,68079,20524,102067,42349,29243,124399,46472,61393,137361,77060,17795,79157,81170,41426,46553,8391,69773,26389
42555,130734,64225,45820,114446,31110,95528,12147,125583,29548,117235,118007,92200,78809,77159,33934,319,104904,41228,60998
33415,111719,97295,55748,100414,7504,64888,86295,76607,103026,99334,17818,104868,51032,6801,5537,83903,52022,125044,70780
44403,126255,69267,94516,73580,72394,74729,40017,50921,75196,49531,108414,50899,12776,77723,51216,119317,746,111208,68744
35846,88877,29754,18196,34036,128132,112189,131571,141658,124507,110878,70447,123219,99528,134488,70765,65654,89022,69155,51286
47620,109664,134185,119247,61928,38856,16937,117184,132804,34257,3728,95024,139949,17656,124776,108913,55167,51580,132242,68359
71624,63814,106430,131959,99647,13375,110113,30299,109616,88512,113619,24611,65797,103355,124355,34348,44240,28491,110124,13891
39226,41535,136634,136707,38135,56569,87695,98045,4607,23783,39036,61507,116523,50063,122475,115952,21502,112400,125678,31240
117499,88061,43071,15023,109792,37348,27940,26565,109416,76720,66367,35367,117000,111796,46957,38116,36761,106387,94644,67232
125491,90802,102972,21124,44167,53749,95573,110009,6921,134638,105055,69657,29900,92208,100393,93061,130131,34616,30375,77854
128075,135,43952,138562,136455,101331,140256,55421,90292,61814,88052,111221,74673,60168,36885,109912,912,124549,120408,64102
35522,65497,133035,31096,56390,63433,123515,104893,66897,39478,120873,106369,9833,126657,88097,81186,95403,33319,13580,61333
113555,55747,73785,4117,142329,71275,115548,16690,136470,71502,8585,18342,123876,61927,50029,18480,35017,3270,23047,126173
138219,74173,43832,57401,119289,80155,4309,87874,69048,134637,55135,101704,42278,119208,103275,81383,21284,54982,89997,34194
103563,87210,75069,64141,15490,69657,76911,69403,54591,15347,108451,127823,57520,53661,35568,43502,62447,19125,141901,24321
857,120472,119699,81284,89275,41060,19120,92094,368,114771,21003,72673,23382,71999,17707,55442,108491,32521,8938,79386
142085,69244,36836,73602,13933,140153,110666,109537,31315,110942,114545,38431,46732,35806,56955,65805,35744,140978,31130,29124
