26637,31767,97541,24601,16306,12998,60071,99079,100006,39669,84852,24028,103069,33412,74037,46796,54937,83319,74760,77977,83669,29429,17735,22942,59292,101917,45621,24725,44462,51266,63083,48707,53108,86694,60816,58345,68161,32932,52552,100433,103174,41216,64027,41640,33533,62306,16863,94075,9967,7192,41737,92132,13418,62917,97022,31290,327,8881,12011,49870,57946,97853,92167,92090,18177,49542,39528,70803,95982,101578,25156,50539,55932,16661,38959,106667,89554,11170,5971,7570,51531,80530,18066,90184,101062,102083,48977,73291,79395,84696,76807,91916,103957,30520,71961,93711,46005,39335,32279,48400
107840,78383,59228,104277,102812,95985,109175,37499,40524,98199,70857,20524,88624,55290,46802,28554,75503,50884,74990,66308,2539,85552,29538,58586,28972,32884,60127,48867,84740,30536,10988,15362,70750,59350,92674,5371,28722,105214,21873,68081,85214,48435,15164,48722,42949,67167,48615,70914,10926,99637,54705,95056,8701,77638,47310,92218,41644,26936,92603,16734,73078,6104,97315,106220,36914,18446,94332,47299,69280,42915,79162,11382,102858,107283,65106,32718,88594,49673,105901,106408,66156,100649,78621,8710,11867,66749,70417,36564,6688,105742,95344,209,88176,34988,61378,7858,52877,62086,65131,22065
89865,82800,105979,14812,43212,31659,82532,27546,81026,52780,22229,35679,8492,103448,46807,93498,96861,82074,103286,107561,54284,26628,38026,48119,57526,63487,38944,89269,1697,16576,39044,47995,21128,70171,101856,78843,4870,66378,77053,44497,12736,64458,99192,68621,72641,79261,34309,77831,65025,106308,68798,5415,85929,102444,55445,31051,95985,71700,52112,73300,88871,8746,93468,16998,47269,57762,67217,24186,84137,32577,67590,104368,49498,51161,1463,101343,75562,20362,17107,106058,99825,94484,75299,54455,66600,37091,35203,108965,48009,10713,9978,209,18347,48782,7857,69122,51380,60427,52015,80344
58710,104709,89655,79258,38123,89112,88053,50937,1626,4556,6057,49054,67949,107469,15936,80946,8642,105036,47469,9215,46807,2125,40364,81433,79666,65648,20188,82091,14695,72045,62731,92307,46963,106669,35717,20878,3941,6824,76287,85221,82552,29038,79456,108064,48385,46450,54142,46599,106354,98536,72199,70765,68081,97670,16370,41537,46537,15673,6522,51824,103318,97097,9208,74422,8572,97013,37841,59480,82324,45887,93384,6139,7230,22787,85109,79203,46327,99357,38471,30000,83773,101512,67367,80330,11114,26413,106596,65252,65693,46766,103068,41415,53494,37228,47051,105000,65662,44514,25797,64111
33350,29286,54838,73420,62338,24161,19485,10399,88971,75440,104301,101629,80880,39577,2823,60175,30914,100627,67153,76473,5864,66283,69526,10620,67556,87098,94004,56402,48080,13482,97853,14935,4658,6242,30992,21477,53157,10681,52228,90959,99210,2350,79810,30581,63948,52598,52552,45926,62193,49916,103701,51059,20892,51039,80354,61433,108415,60704,105811,22868,40267,83756,101138,40474,96626,80240,92850,5415,32834,28544,21461,26353,84274,44619,14533,40380,101617,68408,99825,48722,15922,39470,107282,2667,33556,63201,21841,77388,5003,85166,104379,53778,55372,44396,102812,8801,38516,31002,95954,73524
29867,8578,43643,106397,82749,23793,105051,92470,102134,34929,78085,107513,82399,2823,65880,45483,68084,1610,91312,96660,7777,29961,97215,26505,97022,87356,56402,106024,62159,44133,70758,48149,84529,40204,64116,71762,28465,17158,64330,100289,34988,41142,63925,86990,30325,32955,2745,28989,27077,4945,75022,21461,43888,39921,75275,11121,52980,3038,107836,52723,102241,54783,81732,42975,54584,56737,30690,27589,74207,64370,87194,98944,29914,53455,43588,5033,102584,6224,66410,18938,72046,96119,8053,99153,22252,14724,90239,57326,41985,102991,70426,16382,97862,19950,62571,89542,42230,75686,23040,50437
104709,90897,104741,90745,51005,43330,35989,5488,25345,78517,86285,105895,31659,95472,91745,24221,41722,95687,77626,102730,107628,1697,19741,55988,6866,21289,21883,98299,79007,102173,66855,99637,45982,65302,56140,4785,102536,6242,91924,60024,50337,83547,100798,88080,106420,59863,93913,77053,76999,24723,27729,57706,106968,28441,35484,15427,14644,22439,17852,8011,25825,39821,35316,97850,107378,20172,72197,40162,41216,6952,91033,101837,13873,92999,92358,23622,7635,3917,97271,55761,84116,94489,25734,54397,61358,44966,107610,49162,108554,13992,52943,799,39460,93392,54729,47758,46699,80314,27504,58207
95406,52673,43643,83152,35989,91743,24870,24892,11995,90262,69976,97756,22229,32932,36003,49887,70241,53153,21302,13887,46807,50428,12596,40163,87761,67329,79721,92637,64322,15362,44360,105034,4412,18543,63576,35899,29989,75804,16990,14110,87611,50593,826,3888,87657,12789,6779,38918,6362,64193,65618,40455,61019,55784,102523,107283,68296,94724,49101,61134,16000,99067,100847,6791,43201,22787,57061,69464,82110,90094,52348,25422,48822,87819,60401,33517,30387,100911,6467,526,77031,36464,97376,15771,96953,40640,102875,15105,3917,50687,101314,45716,11298,54016,38180,1437,48180,79564,54921,57648
87774,106397,12166,91625,96643,81026,101780,13624,82028,43503,91011,48168,11670,8593,68557,16687,14118,17935,49932,17569,54377,63431,84165,97628,98099,18397,107900,59289,99298,17165,106218,18616,105976,5928,48099,9498,11835,14852,72045,49220,40650,19375,10857,14590,34204,16306,76562,36564,23155,28647,53869,87984,63585,4678,11241,88703,83366,78475,5415,97081,1817,45824,64262,108835,3385,84956,33734,45264,27984,33762,28542,30519,46781,58254,54639,18361,14533,108244,29672,41859,106596,91220,11873,99260,68799,66410,77100,75821,22834,99978,103646,71282,48564,87076,84893,90316,44992,61391,58310,91772
15343,97547,38175,21839,101599,24205,75349,66541,26676,107469,1075,79957,11980,57242,92312,101323,48168,101598,13171,11382,17507,83873,14190,36956,65302,38168,36834,62159,64116,16377,85009,62990,101589,50337,54685,65343,14852,34815,37882,97291,5245,57095,105986,20385,60136,102834,16891,86982,43491,63998,52330,29805,50319,92037,83550,107935,587,29322,94985,98994,29014,104520,91026,52029,58489,29398,99067,17013,92537,30750,92131,48405,81944,33288,91530,107069,78533,40892,81345,57165,54622,86629,56953,49717,100668,10919,16499,100007,17728,43943,94744,101906,95889,33578,69391,59046,74184,105741,14925,24487
95406,37977,6338,104709,6689,104762,89865,109175,30055,48671,98088,46778,13239,108172,57447,58485,46966,27267,75085,27015,105017,16628,102504,94733,81576,63278,32190,54740,40650,70980,32446,50593,37882,46374,11975,80406,83669,4945,43073,46956,83163,83696,94467,22995,107113,11336,102211,73183,95800,13324,88403,12981,69725,63802,48546,14425,59886,90482,55537,9345,69968,106212,70587,42186,8710,13933,101553,4673,63250,58836,54100,91220,27286,84072,94138,50154,21961,32301,73568,108774,5243,27679,9978,4562,99997,67996,52348,45957,93128,100758,80150,38446,66055,13226,23628,19352,4343,798,51655,54396
95406,68531,17412,21901,36436,6175,73076,33164,65930,71239,6866,87973,96390,81240,55025,56245,46324,107196,72045,6331,78372,57541,47995,16821,97740,72576,43625,37258,100906,78725,56673,108842,752,75815,89473,64458,53982,87104,15633,8992,96837,40474,43402,68798,83907,21988,1753,43439,85040,6134,68736,65220,54320,3337,58795,22621,2534,39224,57165,46781,75729,84886,75833,71072,93881,60071,4058,41415,70346,68799,25867,96279,50367,8053,51569,31159,76222,62552,37217,73209,106079,30108,71877,63250,33556,17388,38165,67210,97376,34334,11330,87461,59758,105385,31526,44992,34380,95412,41411,58527
95406,100773,88593,51005,46222,27123,108577,107987,44688,98626,49033,23773,14569,1626,26676,103858,12011,101758,17868,30877,90209,12188,62159,26952,28146,12383,39954,88306,56165,46041,65343,85539,66747,64939,48436,49458,12736,85246,67203,89847,39136,106990,101408,71222,85010,22439,97062,43589,99618,68848,80750,21872,48435,86100,36582,11959,32480,6791,29301,107339,17673,89365,30690,90710,41819,98276,20527,97868,37673,60858,13248,105696,1672,49101,90725,81587,85869,25930,66132,66410,91213,30910,99737,88544,41510,22292,17098,29333,94773,99796,81024,104271,55352,11330,5419,92941,95954,93183,10129,54895
38336,80717,7895,46944,49468,97,65231,48150,21082,91309,46302,83346,60816,38635,103646,50435,19927,5748,86472,14073,79957,93884,49257,32329,43949,35989,98309,53570,14300,77006,49904,14766,78098,14384,22340,81795,55375,59632,62417,96295,62860,67715,51335,60271,51642,74928,32781,11975,107976,40265,3744,1626,75411,18672,33537,102441,73617,4434,68898,59663,82960,103650,102151,29914,67222,70747,58834,16681,74585,58563,69128,13515,17959,100627,2492,20890,48934,67793,101306,1437,13967,52927,3847,17759,55730,84259,94086,25460,47639,280,100506,89774,71244,69926,89771,70171,74564,97825,65486,81183
93805,71762,100790,98938,86640,32884,84165,83176,71324,27984,9769,97385,62749,6796,14164,53839,102665,90956,78002,60371,67507,17584,15060,79728,29129,4514,52795,2278,330,25570,10402,51424,51335,101343,526,76849,64342,73563,68557,13485,97186,60979,509,76054,104750,108810,104562,55055,108309,58106,106239,63289,2838,43411,49652,32708,106548,6981,36090,85551,5245,81847,73434,107113,17439,46963,85622,5727,6148,14434,85418,95329,4031,33783,83312,57061,8444,63685,69154,50623,46409,37761,8810,20318,41648,63250,9381,50974,102173,11880,101062,10146,39775,64193,96829,46673,99980,49593,108229,31408
77104,86640,9314,100974,87400,20532,65945,5189,65618,26436,18785,52565,377,89865,49318,38520,67540,65415,7116,15404,37927,94818,20553,21830,35641,83001,60474,33020,36493,78475,33427,102829,16188,42187,4037,65928,79761,40749,74580,102404,55375,63382,57551,24476,75658,98945,70573,104722,41005,54127,61564,26924,63304,103309,104212,70600,88289,77883,74543,26189,104740,92603,55709,99150,16370,80745,47789,28937,48513,97868,42864,35494,77594,169,12754,90089,86445,11873,83842,30659,107826,90729,74954,25630,3165,109115,30950,86279,72548,74349,38436,40162,73141,108633,66552,47293,32845,1919,38050,58814
65739,88878,36666,27987,24988,51669,19460,14799,87400,94576,104762,81074,19485,93579,26794,57643,30914,90658,52993,87869,68645,88565,44715,99198,69012,59758,51305,62745,100744,78802,83001,66916,1399,27597,54361,92550,9838,95142,77031,48580,415,103942,14803,102138,10557,17158,79226,29696,79982,50309,52741,11424,97417,19601,70565,71724,53733,24290,87436,57178,99135,15115,44709,100651,36436,9652,64027,50950,25565,33183,35195,24487,35494,12276,32671,104271,85694,72607,107861,64384,67807,98312,95098,97038,69404,82147,12420,69839,67063,75871,80243,27371,47639,35094,67879,7710,60125,17933,97859,24120
23096,81290,12705,36639,105214,27183,18177,34988,41786,43552,31788,42718,24870,98801,30186,61709,92489,48229,22099,108389,49904,37486,106888,62979,101343,21430,100719,69068,12938,68176,76525,72883,8853,108194,36615,14789,24869,41878,85984,30471,8893,99153,67814,86380,34251,65080,102283,31302,41834,98536,37841,4031,15740,39460,46987,98244,79911,34309,27792,75846,46327,25558,90862,52543,31943,38471,105707,78885,103917,14570,10832,39389,41019,9431,25630,96203,25310,24724,18524,7783,90568,73308,58751,2845,96265,8809,44334,53273,103081,71739,56496,36168,90886,22362,97379,29471,78214,16047,107427,9032
58913,100790,95237,34856,66378,4946,98532,76629,106397,7274,47213,36479,81074,24870,64674,16821,84852,35211,81860,344,51274,22342,81538,49917,41541,66784,107009,48096,26739,8465,4906,23595,102730,22577,82652,44798,38092,11390,88331,484,25454,101598,85262,11424,62919,104260,51732,74585,61134,6057,61971,14223,73151,86241,52955,5243,26500,49233,93557,57385,47009,1696,75944,3888,35683,14713,77363,5046,70139,61326,4362,18646,10399,51480,10976,31710,105035,64412,76907,108373,81653,59350,92276,80093,8915,104414,12849,95098,8239,30686,102600,104243,28187,81183,53956,2538,71790,48711,91184,31526
107948,9944,12011,105857,80227,26505,36047,20314,49860,41882,56402,83346,98008,5748,8294,102121,27103,102211,70569,65744,108201,14384,58281,62745,15085,58671,54475,2278,92868,36367,36322,68022,81026,67715,15860,34079,64357,38444,78037,23353,63712,51243,92270,45606,87076,99417,16422,96953,852,20530,31222,41724,74543,31453,67004,38280,2638,38020,93498,90959,11588,72241,22868,67112,103044,100270,87984,22337,103698,26124,37571,105987,35037,44935,82147,59222,102180,41320,78093,57762,48224,45723,40833,30006,40474,16640,89895,6523,773,81653,34524,98881,27958,4314,7423,2639,31257,3467,59543,81319
32193,106357,32549,58820,103663,81396,27987,3807,97479,83545,18899,44915,48150,41882,85475,54740,6540,21791,89700,88196,61496,50007,71627,55775,13086,7116,2784,4506,28850,35989,661,4491,53908,46098,36773,65054,5928,3744,22310,74704,20111,108482,88331,36921,81716,78513,106150,29675,34077,93595,91880,39548,26804,52683,56597,72892,101467,10403,11442,68900,18710,102283,91312,5096,2085,60560,97482,34658,29000,33990,62789,107598,1672,320,68896,4210,84071,75720,81618,38165,62330,16926,28810,18358,41642,60929,102863,27280,35334,100947,94650,96940,69195,42254,85213,106308,56994,41256,97750,65098
53889,105051,61742,10342,7515,43552,100361,77544,46582,977,84539,46222,8964,18854,59289,80032,55290,4491,96861,13297,4451,101275,15060,67732,78475,35680,101917,89786,37008,42062,18686,89422,46561,107976,79948,94476,14294,107291,15510,62038,33348,12255,103034,55829,91312,5727,86241,6148,106864,73572,78755,72576,30306,29224,52235,20226,4078,84472,6747,78790,13788,49498,66706,99013,100668,60929,43442,70587,72608,83562,100356,67207,32374,5244,102139,46041,36516,54639,50159,48919,61365,25362,82098,15985,98317,78511,78533,50817,51210,60406,59201,78369,109144,61222,21890,103711,70266,1482,36114,102623
89112,29321,29167,65503,37338,88004,29303,10892,38168,11121,2873,95042,76446,52044,55932,51155,24267,63721,69518,97307,18951,102563,68005,15928,96375,11621,34199,67732,20490,11648,92080,27666,78628,35386,29091,54256,14670,10795,74914,88267,36322,28443,98626,81024,23375,41270,77718,75524,85433,3840,41878,11424,103276,64868,46398,38476,11364,48313,61134,105009,64991,73089,62193,31884,63334,31106,6057,50493,37925,32195,46029,53587,50319,10762,107051,91647,28745,27579,24553,31943,65963,95985,11009,64041,15091,79081,41195,57240,63928,20094,101306,70587,18802,97472,40495,68679,66850,25761,39021,27961
9944,81396,14955,79549,107561,67556,32514,49928,95042,32538,48408,60677,15343,101890,81665,5748,101944,86741,80032,51588,74990,88490,20553,21028,82310,79728,23527,43402,94467,25802,87624,98276,103568,56919,66695,35446,95757,46599,28917,95915,926,81026,83297,17388,64166,25424,106686,94027,23488,103139,8853,12633,84260,6057,17419,71608,34995,106024,83474,64867,9051,102844,31911,57473,1587,91312,37904,9688,78085,63839,24222,19584,50955,52408,86241,21883,50975,68199,82449,37571,96643,78911,40833,77050,95893,100245,27371,68688,2554,56033,29664,88820,92470,29163,90302,19124,29912,77342,12530,98670
61930,89112,38336,100790,35997,87015,79349,75854,84539,48977,4487,24884,102665,9983,20187,98304,67732,37398,90652,13485,94119,54256,68653,15673,93183,14900,104722,103286,23773,60517,85741,23957,107117,38767,50739,102733,51198,73344,89828,100191,5617,64868,100259,60789,19859,19149,32091,35197,99867,85552,2534,107377,103784,97868,34264,79084,85124,95986,86990,97862,83283,58484,92836,52029,9588,103081,102610,103573,84611,62712,35094,90271,52228,32072,86335,43926,31067,36516,54935,28326,54729,64262,88171,63377,96964,51031,8810,9208,105121,9032,107745,92825,17756,95806,11298,33681,87783,107451,63876,55406
12971,69008,77104,22398,50060,27182,97740,58254,21041,69913,32807,36956,81637,49838,36900,49318,101336,87312,809,8449,29320,70569,31755,22457,24096,14300,106904,73446,33629,38444,95774,25345,64022,93827,60530,40894,92907,31659,47188,103703,74938,3840,40892,18397,108309,36615,103650,67726,59606,24775,60745,87188,99125,99482,8893,52054,16906,98784,1636,72576,56295,60415,31874,47892,53573,73816,67968,59741,54024,60202,47423,60403,93108,81433,78713,30307,94150,83712,41661,1211,42966,89629,81732,12420,12998,56462,27685,20544,91753,96837,79182,53592,25930,99232,18524,46753,98944,60404,27077,52941
69008,101118,9498,97853,104234,43672,54682,91309,92461,21082,34041,68039,94376,89916,67065,28476,51667,45272,83873,101617,89715,69663,71745,67732,17208,40369,13864,4301,102134,89786,70205,75633,42752,106888,74294,80707,18530,31767,100292,25540,74654,69928,105267,83578,10293,96897,106382,56261,59606,29004,90,40524,54630,9648,88448,1264,9895,76361,64867,29316,43487,59333,50019,86241,99867,8682,83708,91753,63909,67590,70857,67411,1587,83925,1916,105987,20172,50319,26021,1704,67063,31302,54656,49095,24628,6174,95762,74377,74286,56117,95098,46732,66074,7605,29688,34163,63513,75558,74871,108633
56405,53274,92122,76830,27386,59551,88878,6175,83788,24205,40187,47112,83346,92655,977,51656,22439,103364,99274,67536,107194,65398,76587,75856,68193,67388,12107,69672,89786,44798,72499,67944,34929,79981,54387,28558,55830,94027,6061,35035,41270,97097,3941,56485,6178,102871,59235,38123,8917,7043,36241,15621,9051,58208,28077,6313,36852,87850,22919,5629,12038,34998,90163,83183,39488,68330,103034,44148,14130,75846,15529,90838,25283,40526,49233,64384,89475,32446,23068,15378,71257,98021,100940,35320,79279,60696,18802,21085,6927,102588,79496,19374,72046,1160,104176,63367,23853,102173,94367,90980
47842,43811,66784,88213,58671,96133,77831,89661,105036,25707,95747,28957,12420,41994,18785,44034,70328,38290,105633,42864,19673,10179,97639,108872,41722,26952,41762,64772,78383,26543,89554,78493,101079,50019,55537,36914,21075,62319,13500,88614,63543,17587,41980,23872,96387,50950,24221,48150,35683,79855,51674,27448,35449,32169,98096,74838,107361,39122,44148,35475,87924,12824,16693,85986,27238,46397,87354,104054,26789,1083,100396,48545,103989,69881,57522,43582,30233,14073,95795,88226,94204,32909,3236,96088,54690,81669,13073,103649,105136,96754,97660,47281,5234,95537,17118,28991,15551,70166,2380,56381
9196,8964,48756,61555,88490,70566,104741,51005,101354,43925,101302,4215,87257,35092,43943,72649,28796,1001,61071,39981,46967,94556,55182,101323,89786,24069,40682,104918,97668,96687,6202,88132,80418,68081,88176,108382,67512,108918,48951,30804,18962,84216,24395,30307,32355,38017,64983,7594,63377,14466,73053,12884,54272,57058,77706,2823,4451,69926,6325,78639,61433,30905,73720,2381,6820,36036,42280,5796,72586,1983,9369,58528,87461,98008,98952,19093,97479,106616,82871,102630,52684,84472,79905,103774,4413,15911,91530,24697,37349,29110,11336,37027,28534,83317,104368,84274,40892,31222,31100,53094
22118,54670,76587,67211,25540,28354,54632,63334,73420,17883,29912,74990,81840,77977,81495,108359,11659,96330,77787,48810,4779,69691,9147,56245,68022,10926,51865,88486,62749,72197,54910,54142,12787,96390,37055,44369,11486,49240,23747,103892,5024,75576,54940,59222,59130,76968,7008,52015,19859,41663,57109,31756,97756,32394,108770,30796,32834,10342,53146,11212,30994,108411,64262,5971,62203,24087,98125,107217,72356,44993,35820,16091,32955,98307,26629,33410,57643,79828,23972,50488,4936,6819,107451,52980,46985,80314,64311,64569,2879,36363,25601,70864,105121,73421,14902,26036,64565,56122,54942,25088
105584,102504,53306,81637,90721,8007,47778,13010,66887,85050,30071,45554,6811,1787,92875,60723,95115,16159,105379,59910,72649,56312,58663,33978,35326,102404,24186,99506,52518,19220,38217,22995,72297,12035,83980,46398,78618,53570,80217,103402,90300,101197,17398,81716,35871,59381,63377,7215,20080,10264,76873,106219,50273,58731,78372,39114,15001,31294,38017,97052,21461,55609,54431,62159,83799,38169,44109,92194,77247,9466,16244,45672,52978,13370,87317,60939,100626,46397,69461,58799,52481,39967,10548,41869,81788,69932,92636,91664,37599,20232,105626,95396,33461,52147,76304,105441,12764,34797,65991,46002
55776,87312,94003,84104,56871,82425,58586,56737,77342,6759,102306,83126,88072,38514,21681,25154,37258,40682,77626,80837,21839,68584,48279,31973,101516,100575,67512,44135,23830,46987,7152,17735,66508,63302,15164,4694,47188,108124,14190,58281,14396,96727,80424,68252,80276,88369,5258,76656,10342,42732,2823,20314,87104,51328,32169,61652,36896,90870,39528,44571,37504,1264,54729,55670,53222,98096,65276,10625,19751,71473,55397,25460,32477,105934,71573,61742,35731,73655,7311,82430,107292,98152,59240,24672,98307,69580,53323,99595,106361,105000,25321,67203,54899,91201,30654,91209,67565,73859,74564,74377
30875,33183,81860,69464,78843,83283,18524,65648,61365,108343,106723,86993,107976,102333,76738,21835,83453,90072,69514,81787,53494,14379,65223,97639,12275,94574,79025,79185,28581,75305,91138,56659,38289,107529,13185,46704,54422,78493,4044,38123,8124,88878,12526,62605,57807,9371,74914,30880,22199,29014,38697,15324,18748,67797,48338,15308,56402,27406,91423,107282,32355,34951,92511,11584,64865,51102,6688,99436,85986,2621,97482,2381,68465,54933,28363,10146,30877,16552,64559,42797,62403,66352,74935,43528,58333,66490,24672,60637,58485,24549,53124,22224,62595,8801,31213,75047,44183,23,20572,70539
11890,92489,11120,23764,101665,108406,102138,100535,101419,77977,31150,11410,74391,60509,45125,91399,83708,72639,100270,69691,59910,96281,13334,95687,98620,44733,8575,50724,78533,13915,53562,29571,13485,91033,25799,42911,78493,48525,10607,85811,106058,34257,88588,71672,78524,34183,34332,18962,22283,81808,35431,51642,81473,104620,101605,97723,57907,70455,17536,10887,24161,32091,18629,77602,25362,17997,34248,80271,37415,25323,16156,30903,6688,36307,27183,10907,99482,103286,28416,20760,25802,69218,101138,987,95531,106308,32702,106974,18951,6540,74795,38703,80819,32038,45146,42388,53565,88783,19364,75047
