29963,37068,77980,2235,36750,106353,78454,16690,76914,3094,86310,26774,93355,40264,48572,95096,62334,77004,3211,37148,101839,45377,101752,20884,53679,9807,49270,11753,1850,62593,90593,50130,103790,82218,72416,80518,44954,106637,84863,45130,37503,62369,54763,29078,58937,83002,55755,91056,77503,46463,89228,50301,65727,90765,9751,35956,49000,45873,10236,73104,88103,71041,76086,62294,53230,15360,81248,108282,69604,42414,104408,43807,82844,26612,11416,98799,70113,109208,14267,34535,59982,26392,63110,25850,29917,87803,88491,92323,35642,1433,63124,2612,107761,100765,83066,1903,41410,63000,11977,40307
23812,58589,108293,26661,31969,33126,85267,47705,58064,78835,73936,11731,100463,86797,27033,94085,69205,105623,72710,47665,79173,108195,37293,43546,108131,89825,23982,72038,48357,85542,19893,78603,12271,32989,43307,58471,69138,14460,40915,36280,5468,81186,97000,39349,86526,27929,72960,64639,75870,78345,32360,63224,68365,85922,63688,75341,34838,30712,22173,13491,72752,70198,72239,9742,72587,89947,28659,61244,36692,51077,82848,64047,54206,5984,59801,57437,103493,34881,80006,72366,13169,62231,15603,86369,7851,100090,79561,16843,6078,65556,86991,14694,107148,45792,104255,61285,17175,14784,71798,8180
11222,91747,60962,23570,105477,31489,18273,55539,80945,107566,100729,49760,46352,81373,66998,44600,62278,11466,28100,6199,71232,86416,92951,106014,22096,34869,27353,62947,4161,38559,82355,20327,47558,21990,70018,88493,99296,14358,10576,33443,12853,26900,96757,58471,41040,84926,51527,106261,43838,74096,31931,31811,94144,57042,94503,80095,100353,67930,86757,72645,75333,20445,14828,28456,96369,771,29531,9004,57261,41907,12609,23608,97510,16528,63886,83113,101544,47320,43624,27263,11423,64555,19581,57114,107102,1313,101728,14694,36664,49990,49802,72619,31712,72871,78322,106693,81797,34246,29574,42555
65770,6294,88123,26073,61050,82692,5271,99815,97786,56105,28637,36779,76921,56020,47689,24533,102752,88270,106640,54457,35415,15197,16520,60721,65019,47392,38617,79912,79940,2521,77374,58288,101112,106849,23337,27575,57799,76890,4171,8183,79115,85195,47747,103789,55821,49270,93478,55976,103481,26080,55195,60087,80759,37318,24885,18750,47216,52919,5103,11083,52921,49408,50948,100508,55649,13233,109178,74605,91393,14854,88883,95096,90752,95509,37644,81271,13494,10235,25082,38855,48597,72465,48296,44805,42760,38676,26813,4958,6495,107200,69821,62054,5545,43622,98245,8636,26464,82523,22051,64544
84217,39328,60030,108096,10350,48077,39578,80688,51326,85944,60274,49579,38617,44173,95589,39326,69977,58359,100890,30478,46351,1374,72871,64050,36023,62347,75146,38835,87184,34971,2971,29246,94538,106028,21970,37112,47834,6956,88944,73820,26322,81328,37081,101823,23541,44152,7944,92595,14013,683,23898,102455,25642,15158,54493,62832,22832,67837,50820,84376,88532,107535,13233,66845,97943,19109,95839,55649,59942,57003,106695,45308,50522,102466,106138,4308,22807,88998,76669,68662,81604,101051,78072,56846,88557,98373,13672,82783,77797,72111,80684,80561,55222,79986,84448,23115,16098,65468,6084,105552
64273,58339,8207,20070,90211,89657,31803,8823,42414,107764,43747,18148,77955,22609,93501,29030,17293,60621,17676,43838,107098,108442,22984,985,45921,13657,31369,68212,64437,970,17441,3946,29963,88672,57661,34937,72721,72002,106061,106849,17670,79411,1930,16070,41040,74536,41106,75146,108630,29045,38717,105675,41311,36823,100278,87378,67608,9274,30943,100271,69906,69757,24217,35168,32097,40426,53699,83632,11483,72320,69084,3531,72691,42425,16016,67264,49408,80489,2728,59922,37542,85346,19606,37719,72985,27172,95402,91407,99570,43145,84384,37792,73714,61485,95839,50006,41528,57943,17597,46112
64095,72755,80373,95701,69898,90162,69281,75702,69842,23771,9863,42699,30884,59945,97958,91960,83299,23226,40251,76016,55802,82164,93867,82966,39979,79411,77999,64594,86587,17175,32564,62366,107858,1291,43478,93268,77968,45074,44539,59040,32973,80327,1647,46047,44944,28357,95509,59194,61969,21274,5779,12528,15443,76883,63495,64962,83800,57835,63236,98664,76483,67620,77916,19198,45202,95143,92065,101836,14480,51077,61713,54871,109119,36886,10037,3152,97185,45027,61746,96991,4161,96455,93123,57202,101644,79370,85844,35465,70556,90441,54398,11072,22612,42588,109333,3871,24009,68577,91542,52048
29291,15652,46688,80299,107525,98290,48820,27903,16655,52377,9423,23771,64866,17441,91103,24822,51702,19781,77930,35178,78845,39909,47132,100513,44691,93130,97695,37883,20412,51052,20670,62841,78583,63820,50108,57339,23877,99167,76384,101316,43248,71976,68093,69777,55195,106291,103738,107221,103187,108559,23703,32085,4383,36929,58628,54223,96341,65794,2567,20349,29373,64362,84971,107394,49525,84164,85657,100932,53163,86637,12176,45321,23774,45718,96229,85151,48597,12948,95074,97704,45897,38371,9510,21622,21291,75115,17432,104809,82416,70199,41679,48247,88611,9661,14536,59283,68556,104315,85140,65911
57862,46906,81249,90519,109121,46557,55627,4685,36372,14170,104929,31904,90903,38559,15841,72714,24792,17106,71173,70952,82297,85576,4205,40307,43478,43307,30229,4016,32048,11561,78120,83417,13353,12560,106954,62122,65056,4729,25725,8676,52415,41515,40381,36313,35789,37473,15351,89217,76736,10519,33511,69774,12390,88069,20139,13015,81654,31085,45718,107386,2029,7725,20882,72741,25850,116,35163,37453,79280,66874,76440,100670,25994,28660,86233,56274,46711,80561,19564,105576,51621,775,36122,33869,4973,60542,11716,57717,770,74189,85454,94827,102109,43555,102939,46878,92562,15502,29521,78126
84839,78561,95744,39520,2544,10130,51622,83797,97026,47455,30954,61344,98038,67836,17515,11488,71546,77374,32669,38469,107531,51702,77027,48999,37476,68993,49855,71173,43190,101208,2982,3258,40565,78580,51844,103517,32563,107419,3913,57106,26069,83533,75521,8831,64917,29978,5182,95235,27436,23898,40596,5598,23408,31400,31811,27033,18227,102384,72879,49413,116,8968,12516,59247,7009,98768,51939,23768,69666,15149,54421,24041,14090,7471,28602,104832,3739,80945,98607,2605,14228,38307,56731,4973,104636,91374,59853,69215,63059,94694,99939,20449,19339,97205,100143,75278,12032,12980,106506,89317
56369,34030,20951,10431,32106,79672,45856,16059,90036,31636,102846,89311,100055,74524,33284,51292,2477,97259,57661,41976,34342,99601,43434,9120,2328,68238,56126,19203,23923,42329,93180,73958,40186,41272,33460,12173,36313,61177,34001,90765,13796,93510,35274,7159,23089,63920,81231,74011,62932,58149,53923,62464,61475,68177,102711,69588,108760,82288,40491,67765,29210,66816,102052,29259,52314,37473,11222,61980,90542,99448,16448,25254,61356,37297,73037,57479,4774,60545,30011,31735,98427,2286,21546,49300,52808,45928,72333,104307,93840,21511,100844,72703,96216,74771,3008,56428,70023,44737,64326,41770
17493,2424,46557,80157,59354,53391,15347,17231,40721,79661,39174,18005,80688,81750,62078,67308,24533,108721,83797,75957,2852,90355,19314,86645,37956,98444,105549,86815,71934,5131,71925,15210,106424,105142,9276,86587,90260,32745,13653,90804,14002,17253,29343,95802,35775,12189,75324,53102,34966,70941,76384,86663,88640,26080,86293,77752,25391,28395,60829,18900,2728,29175,8934,15351,99361,61014,66676,56143,37176,3615,1416,98692,34577,84841,25958,80108,66083,72741,19992,61638,22154,75082,69769,26025,68707,78286,13980,35863,65584,9350,19002,106653,61679,46386,4150,85063,59137,20250,55174,79123
48270,17588,9559,49242,109030,99176,14386,6587,58222,86933,106060,4287,30235,83797,13644,21193,9610,26197,71435,24513,41184,23620,10417,104727,55802,61534,75067,73168,71620,62347,54302,102293,81328,32563,79874,62841,75321,88675,22483,26370,60556,54810,22268,61703,67693,57990,65042,6620,68489,64466,75379,25312,45202,83800,51492,29259,30718,37297,48920,104211,66017,41596,63449,78856,94588,23181,100234,65468,34122,1734,68861,75796,5041,62861,83092,13123,97818,104720,62178,78496,36381,99531,1262,60855,37472,87593,103931,98841,73896,85368,83649,102402,59328,17911,75731,101111,40790,44005,67778,60200
17493,21809,88061,108170,18801,78977,100116,106741,24699,95788,59365,81251,72699,101949,77027,106521,94310,2418,75753,39204,82309,43734,62447,20115,31725,14784,63478,42135,59903,3508,22041,14002,43854,66050,9919,69560,48022,40991,91229,79590,17425,12479,26322,93268,103770,74392,49454,102275,12399,26660,34814,103055,37318,75321,93355,91511,50948,30053,42279,6130,14837,52156,15861,82038,19109,72879,90752,1464,58905,92981,29147,86637,83044,45842,58811,59348,64612,95065,31617,12581,45016,72264,10311,54288,57717,75234,7697,23500,101658,15342,106261,36611,73723,5957,28504,23003,1255,65911,78161,42588
20220,2102,89563,65532,48270,770,37976,696,66928,54234,99803,88577,93344,61744,91067,98372,104136,40752,87323,7243,92027,50847,19353,44820,30579,1325,28405,26331,102109,34891,25589,59612,91427,5658,102226,92127,103723,51157,20373,91043,105998,17561,32574,91459,100080,36539,30997,82641,23461,11463,21497,42083,94359,102970,53147,51359,93295,94551,1647,62237,31151,77939,44806,52415,101682,55365,42520,75650,80033,17469,88424,93865,5671,83921,31972,100274,98284,21291,47663,61876,66674,16809,27483,102400,14283,30340,72366,99019,79232,25553,100000,46460,66571,70922,92370,89476,26373,93369,40737,67108
70810,61395,86249,27860,58403,54757,21196,51600,74096,48695,74887,60154,69908,40824,95743,88020,72847,28250,79024,79080,79240,40907,20690,93680,49440,74738,25141,73104,12022,74191,39574,91554,57042,77613,35266,96991,44287,27672,104266,52808,43794,11441,50609,56968,15726,50063,74324,15611,69039,69842,75517,53773,34842,57827,66253,34818,105021,85715,92809,22464,84008,78183,61713,95938,54192,64028,56224,31377,4721,19203,62366,16540,46351,72753,35743,13082,36866,38617,34000,69500,55062,81551,66030,34081,75852,14333,104809,84124,80768,80885,27370,7426,57316,28237,59598,50538,28393,25082,25603,86229
99361,7916,59518,23962,22096,34594,84975,11718,36557,73375,61634,55040,87616,63453,22220,10504,91067,63079,74245,83883,89466,31840,1493,45524,1390,41742,27041,102771,14493,41720,78599,4758,73581,57232,28047,65040,30579,61255,78583,94458,37112,20117,3872,75403,103748,43555,37294,33475,96036,70466,100817,78183,46412,22562,9193,33108,31803,2761,106070,1947,78048,107348,74413,55090,95547,13951,20829,76254,73221,55062,5483,76155,82105,106713,17423,30712,81551,61374,29818,9363,6767,1090,49842,62883,88616,35235,103923,59811,5093,58833,95074,75251,72127,89305,99650,10321,15723,21602,57750,91618
27903,37341,94070,75957,105891,72890,73817,78026,98548,35581,77174,18905,69152,95873,28408,61969,58183,43030,87449,88492,57042,72847,4096,102105,74375,97647,104093,109294,44828,53177,53602,18534,61579,8562,36779,46795,91124,7400,15806,97865,61683,77302,6094,79983,69420,75278,98768,15234,74297,47904,37318,59502,55751,10804,60252,23308,54724,95688,106202,27177,73305,43274,100274,71612,84111,6999,10955,24730,50464,18398,7944,89701,49300,97216,90794,102818,107637,26807,100104,4777,90511,62927,96164,76528,27275,63065,42191,74819,60699,1122,84447,50258,81150,5598,29490,75521,10160,19002,68382,50044
76159,54741,102034,47583,17253,61805,83797,39106,20363,81420,40381,94291,90547,19127,57324,66343,74096,23355,53633,32044,17670,95839,74259,104211,46089,97702,30378,99625,34542,25505,95081,96442,35551,22279,46557,47535,57793,40647,55195,51532,68652,83206,95111,67765,40565,72506,101192,92306,105760,12820,91394,37948,70596,59853,102217,8600,29787,30011,35863,25900,38307,35292,72694,92168,21201,68404,61057,42425,98736,84220,43052,19646,47003,72235,99019,18705,88019,36199,98673,26896,61534,79491,32016,76528,83555,95726,85660,84030,1454,84502,107298,60281,94247,38019,103351,45796,11240,51052,77577,90248
29030,56369,89563,75629,24447,40381,47454,90330,22157,2451,41636,16561,15638,36940,20471,61201,87323,95926,28869,62274,22033,63224,40618,7039,95008,5800,51420,79578,50453,28405,86482,105280,23501,10613,56323,15187,52781,49017,73966,79509,59097,79678,88338,55114,85837,28047,4967,5166,12109,64950,63158,94551,72086,103517,106798,90865,95350,6042,47904,83234,99284,65323,22259,47392,62224,36631,101462,88723,100890,49842,30974,60269,60527,69586,18758,106097,10698,84896,9772,18897,13205,27072,82143,62383,19513,66844,739,52207,90026,15305,99572,5899,4331,85761,54328,95603,108403,51527,104154,69849
5437,8610,40227,17293,72000,106942,15024,39173,94329,93489,47266,88096,8320,26421,60076,64687,87405,26962,22408,21968,22739,93179,43122,12665,65318,35266,31508,102105,78192,63091,60818,52835,61177,45199,87036,63633,42192,80044,11040,38349,69413,1313,87029,72879,79359,14321,42619,4967,82476,91394,60764,96800,9360,34000,27951,63452,63979,98104,4208,96221,72871,71900,75707,76479,33687,87128,59942,58470,33509,18788,84220,80597,1765,95052,32774,20196,108493,107604,83685,58368,25166,63798,47014,56731,99700,2172,95603,73266,35697,6010,47988,8131,92053,35346,16302,98882,56903,88951,70605,96138
5833,90162,61003,62601,76708,93746,33347,50256,1246,101316,96868,74096,62011,36869,107098,41397,69396,74709,77401,89118,69998,17129,77101,59903,16115,25178,42742,75252,722,22609,55140,15351,107176,54763,108005,31589,108729,29209,102978,36333,3872,94643,27672,96604,91568,47535,105341,67704,4164,53773,20977,56859,87661,10108,102779,45884,89193,32057,104026,70618,5162,66124,50464,43461,106640,104517,64482,7394,109076,68404,9694,72048,106147,91601,39578,69588,31158,24730,89701,61876,13094,7700,77490,26896,6346,31484,100141,26831,81020,59993,30911,49080,7050,93042,72601,101484,92053,50131,74392,49802
61003,14344,37476,8098,65056,61227,96040,75072,104193,81420,40752,56353,49357,57983,18005,21238,87449,45718,28405,7624,53633,59264,83061,10970,23749,36108,26455,82355,5658,78395,64630,49760,18656,95857,79128,30399,84785,67627,98698,91665,73082,106033,102087,21497,6094,52736,58898,61978,17366,38789,41506,34997,89825,76068,25693,65052,66866,67723,17925,66058,62722,72232,31601,8958,88675,84862,51621,69713,2725,106454,5309,961,47721,14087,23671,34000,28172,7814,77667,104959,33926,900,28497,88460,96640,8111,108513,83986,40459,84124,36280,88526,4016,19873,94944,105432,93581,99982,54947,90804
14119,32974,69560,1986,59320,60538,68068,65996,69450,15270,94144,57479,34577,109145,40374,12948,88822,94765,92886,89242,39191,49550,107267,46522,42699,84513,75862,89525,28692,12182,87029,60721,88949,7746,31326,42619,14828,96436,102683,48820,33219,51684,86687,48565,12328,22562,101111,16808,36051,70618,35290,1313,46019,24167,90400,47286,65518,40207,73882,40277,7814,50606,27793,102813,107300,85227,77916,15841,5162,71472,18100,35163,103667,87200,11005,12070,11447,18788,104763,14208,8201,55500,15414,73584,1910,40858,30331,35642,19251,13205,55544,98676,20646,101432,84614,41067,37785,91245,21392,28132
39585,36398,3412,80157,9629,81423,85055,84974,10971,13363,107525,81420,106741,70118,17036,104270,46052,39742,7466,68217,82260,78527,59000,53177,93964,93452,90644,35132,73818,32359,71276,43861,41040,21152,51336,7954,72465,87803,58898,74324,20117,96685,96157,23003,41796,83741,62027,48566,63029,92018,16153,2779,87368,87486,15965,71820,559,95445,8228,33460,5069,18435,14333,3522,56396,94947,67224,38851,72002,104959,76816,37888,91401,75573,98673,31209,8189,80159,78450,99363,98676,100890,44324,13094,12316,62383,93123,41717,47014,73828,37568,62516,48960,87891,80102,67044,18031,63065,36122,16790
108096,40851,18632,107458,14460,43339,79250,30565,11282,11327,85178,23740,84904,14344,17325,25887,4504,72960,48077,84123,59612,92056,3852,34886,65214,6784,76086,77850,18254,3830,2930,9645,93179,60829,106683,75493,72170,41910,4704,52781,90743,87758,9947,27088,5789,76439,107276,62321,69304,100760,97989,46958,58929,38016,78082,96036,98669,108573,19827,82122,90752,8814,46019,18805,100689,18717,98201,28761,91675,49952,42425,108271,73846,24853,96679,99526,27419,73305,43461,43274,55500,90130,106618,4280,18643,5019,79650,12070,59018,92945,33154,40459,104614,19251,87667,54426,66571,100715,49971,92422
41824,13668,1986,85447,76720,45791,16146,44381,48679,33443,37020,61227,27033,63330,100353,52355,99457,106862,30708,50020,52694,49990,87449,77373,34417,30562,77850,66562,21931,92151,29074,12818,100139,76726,103291,30757,75344,28301,94860,52835,76289,98223,31604,4685,73129,7400,109294,41040,44325,32846,46716,34001,87036,79229,9745,31237,41900,95421,65911,106139,99531,103759,12985,42997,66715,38835,49045,24167,65518,66739,19178,35192,33072,25507,24341,83949,83092,74446,45347,19501,73081,8236,36886,94465,35608,67855,72533,77590,39746,82143,107805,50230,15462,59738,83601,80815,67631,31851,24452,68692
37913,33301,57753,66239,42561,79250,60962,65613,67539,16561,13233,78454,10505,85896,48419,84855,103520,96918,89987,82260,27817,18948,101409,14127,63478,10571,100670,100882,8933,32564,18656,57555,52744,70643,67719,11814,84153,34084,34000,21256,101169,49,97000,2066,77759,70577,78233,19196,38676,34801,18273,79082,37948,69121,103737,101061,88233,8291,46202,66696,76724,98604,87486,63921,60977,55434,38427,78331,108693,11494,6294,98090,94211,74038,23679,7700,65978,49926,57227,73828,58851,63113,50789,339,55713,4295,95582,109208,27147,58034,1421,85245,61157,77504,18985,10772,96802,2966,21559,80312
97026,20220,86249,79250,5290,98038,54241,64170,16740,44576,101270,21534,71564,72416,78895,24822,39593,101437,43434,49534,63530,53313,104981,83417,48448,78580,80359,76480,1359,59464,9812,23202,7466,55608,51420,32338,80352,95969,82442,62274,78860,21574,39796,97976,24506,18726,69413,104727,92401,72680,35551,79788,5103,78183,72305,83843,96170,72048,82808,28557,34801,34809,36801,1512,79140,33377,46559,99435,34634,22128,70707,62947,97744,74491,72222,86511,33509,57520,36424,40097,51964,25955,59738,11078,107742,25780,74016,48454,44049,40367,83721,52960,31451,3743,43429,86940,30795,23121,89787,30413
45956,56274,16740,102460,108096,108826,85073,24342,53820,73458,5162,30579,79672,3126,82901,37476,89209,26674,34997,36115,60360,83986,6464,74387,29175,71437,63701,109093,17413,52624,92277,42824,84523,35894,34594,69757,97943,41397,27785,97032,80641,33075,5486,20912,66124,26245,33541,3336,48022,50672,94146,85761,51909,45074,63804,62633,107081,25698,103085,103454,49492,87831,43095,4454,59661,22801,32858,46194,78161,67440,36919,56324,17939,72847,15475,86587,96093,54570,67758,23923,14013,14473,48733,43276,63224,23877,59364,94485,81898,100961,93713,66968,29604,19893,52960,30423,23781,53332,48759,59194
56315,40092,39364,5228,69867,83409,85802,51529,30255,94368,93130,93746,29975,64584,41106,32358,58093,92877,17964,63453,62188,15234,67704,6994,76855,61681,108461,41720,74096,82901,43458,77681,70224,64126,30485,72755,44539,106061,17417,36667,24403,63163,67052,71816,73974,86394,22943,85086,107187,101949,102813,40381,90054,25025,58917,4197,99201,88269,78676,38989,72414,68095,107050,8389,56337,42742,77302,34176,83039,21117,25582,107315,34792,103133,59612,82806,34395,93268,42040,72510,93316,38427,43122,67436,20250,37824,98290,8600,56049,74135,58533,108781,1117,12966,94839,39720,97568,31124,30298,20334
55442,36801,61534,77004,7194,28472,59738,97772,26770,42686,33859,6885,72890,17036,4796,21915,80759,40294,72086,31803,43997,22279,105877,95120,24743,75384,28640,45954,28863,57001,16935,91007,1255,108252,4377,59847,96161,75273,29990,68734,594,63934,61703,28412,99824,64097,11509,96685,97658,19607,34304,79386,55174,19251,23404,89400,1316,10980,16150,52052,42329,21134,74038,8184,75107,38820,40468,82251,100391,10350,30657,84614,102436,21486,89037,4973,81302,89485,49072,34740,103677,65468,4096,55346,61746,40190,62841,36869,32849,105520,69502,101210,54549,83823,89782,77938,12726,12740,41625,45743
46143,95178,1656,60226,10477,30016,23962,104769,54924,30518,66768,108093,35297,9066,12697,88237,66035,105127,49045,17572,37209,9366,63145,29511,107554,103857,36372,30997,22157,7661,92525,55062,53698,17982,38246,26418,12455,69757,80590,77613,37672,93868,43789,64112,70856,106630,25505,34886,73724,28456,48273,2172,40390,63079,91719,48646,25550,20096,100882,959,1283,73759,14459,87029,95310,5881,109001,16017,3061,33456,85713,55338,100862,63655,55862,62321,32974,29210,9230,92190,2300,104351,5914,30176,39363,63930,23879,100483,78871,41592,81431,12966,41603,6066,46878,65508,54626,63777,398,53333
37735,103702,40092,37112,103517,76989,49053,46286,6094,73882,25887,35249,107794,103008,34895,12838,55913,25553,28955,4745,50609,79123,6024,71772,92465,94991,15444,11568,76573,7740,42617,71295,324,26661,21404,40078,97893,70707,37570,48232,15688,16150,26774,72936,38401,49413,107888,84966,95456,48902,64802,87593,92989,48273,29676,106506,36023,43785,54302,97155,80115,59325,95445,46711,14913,91511,73283,46795,82966,52771,36171,68320,71873,20673,36499,23630,105555,46528,90740,32277,41944,26919,51201,31323,97911,74740,41635,96436,41266,372,89427,56809,52127,11294,30852,23737,26144,58409,61579,84809
13659,90036,36801,83817,11441,35274,80118,97232,6885,86634,19436,16893,66050,34916,30610,75753,49971,77741,3317,28513,75535,39525,75146,85374,73936,30815,58149,84608,34927,95081,20139,73216,63920,86673,50181,34224,13668,310,55688,72122,10959,27858,62999,87633,84030,11855,69515,4510,35846,51326,87679,37395,50464,105083,94569,84818,47147,87065,9368,5598,23736,66998,25318,82570,53000,75783,87029,9193,41319,27456,65140,66933,76802,23691,95310,53283,66866,83555,506,92592,85094,8981,19007,74245,18628,54822,40669,20008,39506,67758,75082,13233,89427,46878,55315,95440,3943,73959,40826,105854
39364,14386,45673,13009,105058,101631,40565,88492,67016,31823,53617,24422,28172,2147,42279,7916,4628,53843,37883,15185,80124,33199,44021,15429,30574,89209,84048,97285,84841,11470,43478,109121,96685,30229,30485,31508,87796,84987,75333,59835,45546,28429,45340,15409,81493,108442,108176,15352,79647,53784,87287,39240,45353,90109,37644,48231,97647,33168,10290,49626,25352,44096,83542,78523,88496,108128,47658,25318,15696,12953,61845,18741,102224,3865,86603,39161,62783,48301,3445,47392,44005,92862,82122,33683,73698,28947,83065,48913,14333,59040,21848,22807,43023,5093,93713,100568,73445,73050,100646,20310
