128507,132836,98614,46878,44341,28316,77184,101466,30111,79304,4282,73545,59234,130683,140012,57426,31029,3534,135138,33740
60397,85578,41544,134268,76394,81960,55519,43922,83718,48772,116549,113107,26385,40456,49041,123556,65114,133774,102028,138742
70600,137858,100297,4607,3388,94658,10500,54,18797,102582,83793,92318,134077,140612,10025,35668,107071,128402,15678,134350
79807,62252,105133,127094,70999,127068,129123,66367,110234,97464,136720,109381,40034,61549,33186,115740,81326,15650,70795,107339
134723,1340,124885,2987,119786,39322,54155,136965,14059,38431,35347,94950,53099,113618,90370,17861,34994,69244,10870,95568
20239,65372,9272,29153,9334,25130,130273,37237,12946,132023,32150,37851,4397,65549,74355,85356,79783,48353,107339,79411
10504,48933,38658,96543,33760,4812,11279,68271,61489,101194,80116,70644,102636,31157,131139,112127,123451,85471,87000,75153
115153,8579,57520,117836,66585,71119,2479,3414,59568,94251,79897,33267,142699,108009,4043,65408,129091,53560,141259,130065
73856,29203,32530,94264,19536,141598,115871,113936,37868,70451,91142,114808,17737,64535,70304,6123,59476,81047,113970,3969
22943,129436,51346,45995,23979,132959,88046,100087,11828,8580,106355,27598,11626,6416,80374,56720,102467,136261,75767,46217
25703,69795,71639,83389,107723,13987,137828,24198,7506,4544,18357,62576,99490,72382,64633,68307,79910,3646,25317,127822
97918,9468,74797,43268,9880,49685,5082,114931,118182,123586,64310,96729,15340,39775,3426,94270,60315,51736,28051,25303
66572,65698,3100,44671,136058,131047,38901,125697,7537,119814,111792,8839,58450,10630,62713,98528,85610,140006,95996,54278
17406,94769,116501,136749,100087,24066,6050,23269,1066,29076,14407,78330,132459,123310,76843,90133,91742,142047,70886,10421
94644,162,133828,58794,107822,100239,95087,120528,91658,77608,115536,110640,125234,26837,41693,44830,141769,13366,65094,3646
98516,53521,65888,118741,41214,57687,125429,93235,98724,107293,11869,55594,91500,78820,126270,140340,57026,113383,83744,4309
32850,130083,55441,22999,19527,9319,76922,34515,141480,15887,104322,60767,94620,32621,54348,116930,32514,115826,59935,106002
55382,4325,34802,61080,142306,81563,83055,133006,116391,136653,122886,99468,70988,111039,103733,62380,81894,127389,17396,40630
70600,116277,26894,107871,130083,121804,71006,31910,82158,16395,19954,19412,91806,69474,13779,17485,109805,6889,59186,86993
62365,130492,62278,42498,41020,1023,86331,122130,52029,113283,64690,120971,53543,81602,63443,18003,141870,14108,121158,38985
43831,93502,87846,60049,42741,27035,48785,96833,30884,127398,91625,102028,73490,13356,19934,56648,11383,93874,31500,39956
207,101127,58712,127239,72469,140915,11159,25452,23658,34922,52234,117181,30984,13929,141936,12533,44161,136496,133406,46291
105618,7578,10326,88308,16300,63062,124050,91412,33555,117049,9155,91280,124758,99801,21464,116679,82785,42408,86670,84004
138275,106712,127068,97464,136717,121701,76652,134671,52786,17566,34061,119687,100455,13522,60185,83933,104536,58668,42902,139673
7141,9583,123408,133700,9305,118595,57291,45072,39584,1832,50036,38716,125897,23848,135424,126764,142430,51611,85467,124342
58816,88046,125044,81035,65636,120485,97880,45605,104422,123048,131042,7980,70157,36811,137649,111850,99197,115381,47697,124574
24363,126924,106434,122741,43330,93708,60153,40036,95811,138007,100497,61618,114250,113275,80254,86393,136422,40815,24069,9504
79814,43806,39211,44738,101557,17778,123327,36789,50823,59524,6519,113664,37049,63274,95859,141442,30642,105306,76184,26897
136223,95403,76265,104333,43552,62804,101017,103822,33850,43924,116382,139700,126803,15199,122181,12080,67657,139457,112815,15429
91892,42224,76604,76401,141359,29108,67530,121087,80939,14455,107503,112115,16675,93797,125885,110562,19266,122382,110526,65817
46695,70588,67479,96792,48652,47285,89723,44641,42409,138764,138701,15576,109828,34902,142433,33106,134370,43016,142499,136947
127930,32456,103807,101755,61812,114867,29853,109715,45339,36785,23597,54740,65707,59501,37966,122326,11383,64574,32685,66800
30471,109541,55441,115582,70315,118231,6007,43937,95799,115365,103062,62745,33086,84100,4362,38622,81754,129548,15110,55059
39525,64573,123122,55441,37538,24572,22021,51232,117203,63370,2497,52689,1048,129072,129999,93744,54173,134266,35487,98297
120206,84584,20012,79180,135706,42905,142580,80321,138798,34717,60696,47020,84633,15178,128914,43331,102417,113047,92866,39795
109603,129680,61252,103827,108221,68236,112857,88712,56833,44222,84225,81869,35542,120865,18480,28856,112511,30393,210,29666
75495,6129,134944,123863,121492,101437,112783,3265,79381,7597,96884,65315,127236,73106,79795,112593,78806,6888,54234,52184
16186,82586,120234,70124,124066,102569,113511,59199,123167,135679,135715,126925,136519,115381,23677,135441,122743,44908,20415,136910
122584,60397,78290,83349,29667,127135,128938,42645,136756,57922,6704,39279,35268,117135,32736,13039,95419,132789,120781,133957
9742,79814,39017,56491,66697,81599,114931,17901,17537,136992,39608,23810,44861,68289,20911,122375,107345,56454,51502,35273
43476,16990,1400,18224,96317,68452,35098,129121,36289,16207,62823,116279,86859,134267,134431,103312,101400,101704,21317,107366
129950,8769,74288,51354,99948,118923,11492,78309,35499,130883,98625,50374,43611,3130,29076,115078,73320,2598,102388,7397
48780,37791,28879,134744,91425,123618,7634,17892,8785,28825,131131,86537,74586,31272,81924,7139,107389,113263,33656,2775
9926,40478,30774,76330,105377,23648,92108,103634,13359,140866,69169,121424,97134,134411,57772,33629,132905,69447,6661,50580
34199,115232,129244,103862,18189,101703,10922,96485,39171,32081,44794,5780,19839,19030,80276,120379,12630,34856,46800,49836
39180,140849,136680,69650,14072,57592,38317,123713,28078,51980,104345,118141,73521,4620,111425,51322,132826,61835,66944,45266
74596,19089,14836,92240,7989,88291,39455,25152,84912,111549,71017,34070,89797,15517,46470,119099,83655,118616,4450,118410
97082,35907,127135,15134,52150,40481,88291,46731,129287,91775,47858,91653,44604,142362,12129,63999,140634,77746,110900,95405
93782,31672,43329,22228,19985,108110,103433,85380,134054,49659,132184,15132,83388,58902,110253,71778,127661,111832,78699,17540
109817,82632,14169,46202,8201,40608,25363,78358,75754,26308,1136,79958,100556,117109,121577,77783,28434,33877,125985,26016
65039,67481,101380,8904,17128,38733,43150,74569,98768,25468,68286,85601,100897,43758,20760,72833,78899,42882,34037,47093
76553,9156,10600,130028,58860,87666,140209,65457,99337,119456,70820,117189,122817,76516,122074,4909,51734,140573,20798,41622
111785,117026,31835,140405,2875,105070,133081,137101,14381,50063,60349,91253,3665,77783,100356,4702,34674,47196,28842,105721
83374,62246,92055,29273,64865,121104,116631,128296,43723,61847,43114,16565,138388,26327,126042,14594,83882,135352,78329,4025
115370,16934,125888,86426,64169,133839,139725,95132,121288,82932,89814,30833,86584,100779,132258,84211,121768,91543,19821,23660
111495,19985,84433,99136,35445,120369,19593,74809,92833,97294,15869,69275,126357,129494,22576,36078,111994,98815,11596,79716
116306,60687,112506,90793,5954,81826,22939,93128,10216,16565,91462,79328,33565,60685,97768,113263,16284,136860,25656,8484
40913,26615,134141,114001,69472,119441,104197,139442,142046,20288,93745,14136,111025,88386,10770,48620,36858,138726,127467,54840
86721,60168,87987,25853,4647,136718,138587,126751,100203,129429,120828,100498,140366,60059,120624,64123,35654,108063,35446,41920
90205,18047,73170,53201,56137,106636,101274,107777,111644,27665,95266,118245,106133,104865,113103,123927,126358,84654,68337,76885
55295,139077,30501,90735,114119,129388,1542,129829,24876,1871,132731,140452,9994,105419,58944,61927,38178,46800,38913,125191
46553,121317,10631,13400,13144,97997,78429,82581,13676,70210,93193,15380,15167,8000,81227,128044,44070,41054,105157,5788
49467,24608,124372,33934,61982,116483,29548,94390,59566,103011,108903,2875,45704,2684,41872,54172,18059,43210,111832,141397
52687,86103,119161,15666,133451,142418,11958,19933,140006,79954,33131,89292,102394,51032,121958,97295,65874,17768,77805,52827
108414,95238,132395,88158,52237,81178,31065,50899,62225,133942,36698,43183,121351,11674,58164,92036,139974,30668,18075,81505
17381,52688,82934,109335,69473,74340,91788,128022,75080,38301,6140,141658,136106,18445,83852,88877,19137,78573,134682,118906
142221,125632,68359,95026,134185,58372,34791,65985,38621,105133,58063,132427,108265,121310,36158,138478,26159,85013,76113,4038
129476,34348,4700,97524,103073,106513,130311,15605,51617,72499,136320,104522,123515,48418,71185,213,35635,46765,5720,16880
68626,21141,123558,64934,19302,3828,116523,93667,26684,87768,98045,80808,53764,57170,100800,131441,26752,48069,72635,100619
42236,49117,52689,128075,141126,66064,105420,74379,5874,132275,69650,59265,121438,100316,62922,67888,24626,9489,15023,72182
56260,46579,30375,34013,85213,78736,3297,22287,84079,28149,118586,6921,75152,91376,39171,107405,14323,138647,86048,138001
4916,48666,110808,12785,90292,32524,50936,32747,91546,124229,71484,32893,39996,40777,60168,123422,73964,51840,78289,60910
26510,63647,122410,22376,4831,103633,121701,69029,81186,56390,93061,119481,20162,29819,23110,21467,58814,92993,118849,117287
16690,119007,35113,20418,43259,11232,85453,88731,104306,34480,105612,13645,63454,141459,58997,23785,66640,141335,126173,9004
133004,81383,104130,33238,130356,130841,119317,1065,76915,4087,42197,125965,103275,132577,97568,115333,117069,89270,94515,37366
69657,142523,139692,73873,139664,118595,79476,119456,136068,10498,19125,124765,59736,104613,31068,29428,67115,17728,78645,1648
116504,106927,2476,23382,33227,133386,60717,110237,4256,57890,137446,25780,120472,101644,115273,137696,47592,137901,30353,140702
80824,114545,132152,17901,80903,124185,92783,121564,4677,99697,38436,134662,125487,129245,57432,78159,13370,74713,13933,122145
